cost_id,shipment_id,location_id,cost_type,cost_amount,currency,billing_date
COST-2023-160,SEI-road-20230313-001,STM,expedite,79001,JPY,2023-04-30
COST-2023-161,NPL-air-20230313-001,STM,freight,463272,JPY,2023-04-30
COST-2023-162,NPL-air-20230313-001,STM,expedite,189424,JPY,2023-04-30
COST-2023-163,HNT-road-20230306-001,STM,freight,112750,JPY,2023-04-30
COST-2023-164,NPL-sea-20230307-001,SZK,freight,281084,JPY,2023-04-30
COST-2023-165,HNT-road-20230319-001,HTB,freight,154912,JPY,2023-04-30
COST-2023-166,HNT-road-20230319-001,HTB,expedite,76747,JPY,2023-04-30
COST-2023-167,YML-air-20230316-001,HMM,freight,331658,JPY,2023-04-30
COST-2023-168,YML-air-20230316-001,HMM,expedite,119773,JPY,2023-04-30
COST-2023-169,HNL-air-20230309-001,HMM,freight,506387,JPY,2023-04-30
COST-2023-170,HNL-air-20230309-002,HMM,freight,366604,JPY,2023-04-30
COST-2023-171,YML-air-20230325-001,STM,freight,304629,JPY,2023-04-30
COST-2023-172,YML-air-20230325-001,STM,expedite,96672,JPY,2023-04-30
COST-2023-173,NPL-air-20230321-001,SZK,freight,374057,JPY,2023-04-30
COST-2023-174,NPL-air-20230321-001,SZK,expedite,179990,JPY,2023-04-30
COST-2023-175,HNL-air-20230316-001,KMM,freight,364746,JPY,2023-04-30
COST-2023-176,NPL-sea-20230317-001,KMM,freight,305643,JPY,2023-04-30
COST-2023-177,HNL-road-20230322-001,SZK,freight,988898,JPY,2023-04-30
COST-2023-178,YML-air-20230324-001,STM,freight,298429,JPY,2023-04-30
COST-2023-179,YML-air-20230324-001,STM,expedite,136017,JPY,2023-04-30
COST-2023-180,NPL-road-20230323-001,HTB,freight,140252,JPY,2023-04-30
COST-2023-181,NPL-sea-20230402-001,SZK,freight,420316,JPY,2023-05-31
COST-2023-182,NPL-sea-20230402-001,SZK,expedite,202657,JPY,2023-05-31
COST-2023-183,HNL-air-20230321-001,HMM,freight,347389,JPY,2023-04-30
COST-2023-184,SEI-road-20230329-001,KMM,freight,163629,JPY,2023-04-30
COST-2023-185,HNL-sea-20230404-001,KMM,freight,219245,JPY,2023-05-31
COST-2023-186,SEI-road-20230325-001,KMM,freight,138224,JPY,2023-04-30
COST-2023-187,HNT-road-20230403-001,SZK,freight,134122,JPY,2023-05-31
COST-2023-188,YML-sea-20230328-001,SZK,freight,275296,JPY,2023-04-30
COST-2023-189,SEI-air-20230404-001,SZK,freight,301303,JPY,2023-05-31
COST-2023-190,NPL-air-20230405-001,HMM,freight,268581,JPY,2023-05-31
COST-2023-191,NPL-air-20230405-001,HMM,expedite,83186,JPY,2023-05-31
COST-2023-192,SEI-road-20230329-002,HMM,freight,133278,JPY,2023-04-30
COST-2023-193,SEI-sea-20230331-001,HMM,freight,384196,JPY,2023-04-30
COST-2023-194,YML-sea-20230406-001,HTB,freight,237935,JPY,2023-05-31
COST-2023-195,YML-sea-20230406-001,HTB,expedite,101282,JPY,2023-05-31
COST-2023-196,SEI-sea-20230330-001,HTB,freight,344361,JPY,2023-04-30
COST-2023-197,HNT-road-20230402-001,STM,freight,241335,JPY,2023-05-31
COST-2023-198,HNL-road-20230413-001,KMM,freight,211225,JPY,2023-05-31
COST-2023-199,HNL-road-20230413-001,KMM,expedite,103981,JPY,2023-05-31
COST-2023-200,SEI-sea-20230403-001,KMM,freight,356069,JPY,2023-05-31
COST-2023-201,HNL-sea-20230404-002,STM,freight,464068,JPY,2023-05-31
COST-2023-202,NPL-road-20230402-001,STM,freight,267873,JPY,2023-05-31
COST-2023-203,HNT-road-20230404-001,STM,freight,354419,JPY,2023-05-31
COST-2023-204,HNT-road-20230404-001,STM,expedite,124088,JPY,2023-05-31
COST-2023-205,YML-air-20230406-001,SZK,freight,279683,JPY,2023-05-31
COST-2023-206,NPL-air-20230408-001,SZK,freight,426911,JPY,2023-05-31
COST-2023-207,NPL-sea-20230409-001,SZK,freight,358562,JPY,2023-05-31
COST-2023-208,NPL-sea-20230409-002,HTB,freight,331722,JPY,2023-05-31
COST-2023-209,NPL-air-20230408-002,HTB,freight,486627,JPY,2023-05-31
COST-2023-210,HNL-air-20230418-001,HTB,freight,662974,JPY,2023-05-31
COST-2023-211,HNL-air-20230418-001,HTB,expedite,236200,JPY,2023-05-31
COST-2023-212,HNT-air-20230413-001,STM,freight,423473,JPY,2023-05-31
COST-2023-213,YML-air-20230419-001,HTB,freight,407439,JPY,2023-05-31
COST-2023-214,YML-air-20230419-001,HTB,expedite,141455,JPY,2023-05-31
COST-2023-215,YML-air-20230414-001,HTB,freight,395934,JPY,2023-05-31
COST-2023-216,HNL-air-20230413-001,HTB,freight,463046,JPY,2023-05-31
COST-2023-217,HNL-sea-20230415-001,KMM,freight,133474,JPY,2023-05-31
COST-2023-218,HNL-air-20230416-001,HMM,freight,291586,JPY,2023-05-31
COST-2023-219,HNL-air-20230416-001,HMM,expedite,100296,JPY,2023-05-31
COST-2023-220,NPL-road-20230409-001,HMM,freight,172960,JPY,2023-05-31
COST-2023-221,YML-sea-20230415-001,STM,freight,262082,JPY,2023-05-31
COST-2023-222,HNL-air-20230419-001,STM,freight,306904,JPY,2023-05-31
COST-2023-223,HNL-air-20230419-001,STM,expedite,100061,JPY,2023-05-31
COST-2023-224,NPL-air-20230416-001,STM,freight,581797,JPY,2023-05-31
COST-2023-225,NPL-air-20230416-001,STM,expedite,249026,JPY,2023-05-31
COST-2023-226,NPL-air-20230413-001,SZK,freight,376796,JPY,2023-05-31
COST-2023-227,YML-sea-20230415-002,SZK,freight,206827,JPY,2023-05-31
COST-2023-228,YML-air-20230423-001,SZK,freight,289098,JPY,2023-05-31
COST-2023-229,YML-air-20230423-001,SZK,expedite,93059,JPY,2023-05-31
COST-2023-230,YML-air-20230501-001,KMM,freight,407648,JPY,2023-06-30
COST-2023-231,YML-air-20230501-001,KMM,expedite,190616,JPY,2023-06-30
COST-2023-232,SEI-sea-20230501-001,KMM,freight,311137,JPY,2023-06-30
COST-2023-233,SEI-sea-20230501-001,KMM,expedite,136841,JPY,2023-06-30
COST-2023-234,NPL-air-20230430-001,KMM,freight,496913,JPY,2023-06-30
COST-2023-235,SEI-road-20230422-001,HTB,freight,107064,JPY,2023-05-31
COST-2023-236,HNL-road-20230416-001,HTB,freight,135601,JPY,2023-05-31
COST-2023-237,HNL-road-20230418-001,HMM,freight,242307,JPY,2023-05-31
COST-2023-238,HNT-sea-20230422-001,SZK,freight,346989,JPY,2023-05-31
COST-2023-239,HNT-sea-20230502-001,SZK,freight,320991,JPY,2023-06-30
COST-2023-240,YML-air-20230428-001,STM,freight,293026,JPY,2023-05-31
COST-2023-241,HNL-road-20230425-001,STM,freight,107765,JPY,2023-05-31
COST-2023-242,HNT-air-20230505-001,KMM,freight,497649,JPY,2023-06-30
COST-2023-243,YML-air-20230503-001,HTB,freight,423570,JPY,2023-06-30
COST-2023-244,SEI-road-20230426-002,HTB,freight,196242,JPY,2023-05-31
COST-2023-245,HNT-sea-20230504-001,HTB,freight,211217,JPY,2023-06-30
COST-2023-246,HNT-sea-20230504-001,HTB,expedite,98159,JPY,2023-06-30
COST-2023-247,HNT-air-20230503-001,STM,freight,289962,JPY,2023-06-30
COST-2023-248,YML-road-20230502-001,HMM,freight,71460,JPY,2023-06-30
COST-2023-249,YML-road-20230502-001,HMM,expedite,28096,JPY,2023-06-30
COST-2023-250,YML-air-20230501-002,HMM,freight,360781,JPY,2023-06-30
COST-2023-251,YML-air-20230506-001,HMM,freight,505969,JPY,2023-06-30
COST-2023-252,YML-air-20230506-001,HMM,expedite,208615,JPY,2023-06-30
COST-2023-253,YML-sea-20230501-001,STM,freight,680087,JPY,2023-06-30
COST-2023-254,YML-air-20230502-001,STM,freight,890307,JPY,2023-06-30
COST-2023-255,HNL-sea-20230513-001,SZK,freight,427703,JPY,2023-06-30
COST-2023-256,YML-road-20230506-001,SZK,freight,286384,JPY,2023-06-30
COST-2023-257,SEI-air-20230503-001,SZK,freight,538399,JPY,2023-06-30
COST-2023-258,SEI-sea-20230517-001,SZK,freight,317160,JPY,2023-06-30
COST-2023-259,HNT-air-20230510-001,HTB,freight,302842,JPY,2023-06-30
COST-2023-260,HNT-road-20230511-001,HTB,freight,196184,JPY,2023-06-30
COST-2023-261,HNT-road-20230511-001,HTB,expedite,88610,JPY,2023-06-30
COST-2023-262,NPL-air-20230510-001,HTB,freight,351155,JPY,2023-06-30
COST-2023-263,YML-road-20230514-001,KMM,freight,269239,JPY,2023-06-30
COST-2023-264,HNL-air-20230508-001,SZK,freight,384969,JPY,2023-06-30
COST-2023-265,HNL-sea-20230509-001,HMM,freight,363721,JPY,2023-06-30
COST-2023-266,HNL-sea-20230509-001,HMM,expedite,161193,JPY,2023-06-30
COST-2023-267,SEI-air-20230510-001,HTB,freight,352268,JPY,2023-06-30
COST-2023-268,YML-road-20230517-001,STM,freight,168345,JPY,2023-06-30
COST-2023-269,YML-road-20230517-001,STM,expedite,66588,JPY,2023-06-30
COST-2023-270,HNT-air-20230517-001,STM,freight,423895,JPY,2023-06-30
COST-2023-271,HNT-air-20230517-001,STM,expedite,154384,JPY,2023-06-30
COST-2023-272,HNT-air-20230517-002,STM,freight,493605,JPY,2023-06-30
COST-2023-273,HNT-road-20230522-001,SZK,freight,95865,JPY,2023-06-30
COST-2023-274,HNT-road-20230522-001,SZK,expedite,41481,JPY,2023-06-30
COST-2023-275,YML-sea-20230512-001,SZK,freight,312928,JPY,2023-06-30
COST-2023-276,HNL-road-20230513-001,SZK,freight,223404,JPY,2023-06-30
COST-2023-277,NPL-sea-20230514-001,KMM,freight,253174,JPY,2023-06-30
COST-2023-278,NPL-road-20230525-001,HTB,freight,146922,JPY,2023-06-30
COST-2023-279,NPL-road-20230525-001,HTB,expedite,69571,JPY,2023-06-30
COST-2023-280,YML-sea-20230518-001,HTB,freight,742888,JPY,2023-06-30
COST-2023-281,YML-sea-20230518-001,HTB,expedite,260018,JPY,2023-06-30
COST-2023-282,HNL-air-20230517-001,HTB,freight,818245,JPY,2023-06-30
COST-2023-283,HNL-air-20230517-001,HTB,expedite,255604,JPY,2023-06-30
COST-2023-284,NPL-road-20230518-001,HMM,freight,170031,JPY,2023-06-30
COST-2023-285,SEI-air-20230517-001,HMM,freight,459056,JPY,2023-06-30
COST-2023-286,NPL-sea-20230531-001,KMM,freight,448709,JPY,2023-07-31
COST-2023-287,SEI-air-20230526-001,STM,freight,459358,JPY,2023-06-30
COST-2023-288,SEI-air-20230526-001,STM,expedite,168465,JPY,2023-06-30
COST-2023-289,YML-sea-20230528-001,SZK,freight,182939,JPY,2023-06-30
COST-2023-290,HNL-road-20230525-001,SZK,freight,109949,JPY,2023-06-30
COST-2023-291,NPL-road-20230601-001,HMM,freight,137690,JPY,2023-07-31
COST-2023-292,SEI-sea-20230601-001,HTB,freight,280142,JPY,2023-07-31
COST-2023-293,SEI-sea-20230601-001,HTB,expedite,103060,JPY,2023-07-31
COST-2023-294,SEI-road-20230605-001,SZK,freight,85825,JPY,2023-07-31
COST-2023-295,YML-air-20230611-001,SZK,freight,531970,JPY,2023-07-31
COST-2023-296,YML-air-20230611-001,SZK,expedite,262155,JPY,2023-07-31
COST-2023-297,HNT-road-20230605-001,STM,freight,202706,JPY,2023-07-31
COST-2023-298,HNT-road-20230605-001,STM,expedite,88123,JPY,2023-07-31
COST-2023-299,HNT-air-20230610-001,HTB,freight,372923,JPY,2023-07-31
COST-2023-300,HNT-air-20230610-001,HTB,expedite,183591,JPY,2023-07-31
COST-2023-301,YML-road-20230613-001,KMM,freight,108592,JPY,2023-07-31
COST-2023-302,HNL-road-20230615-001,KMM,freight,113016,JPY,2023-07-31
COST-2023-303,HNL-air-20230607-001,HMM,freight,573646,JPY,2023-07-31
COST-2023-304,HNL-air-20230607-001,HMM,expedite,256994,JPY,2023-07-31
COST-2023-305,SEI-sea-20230607-001,HMM,freight,287017,JPY,2023-07-31
COST-2023-306,YML-road-20230606-001,SZK,freight,203973,JPY,2023-07-31
COST-2023-307,SEI-air-20230612-001,STM,freight,418498,JPY,2023-07-31
COST-2023-308,HNL-air-20230612-001,STM,freight,630363,JPY,2023-07-31
COST-2023-309,YML-air-20230620-001,STM,freight,639852,JPY,2023-07-31
COST-2023-310,YML-air-20230620-001,STM,expedite,270805,JPY,2023-07-31
COST-2023-311,YML-air-20230616-001,SZK,freight,819056,JPY,2023-07-31
COST-2023-312,YML-air-20230616-001,SZK,expedite,310452,JPY,2023-07-31
COST-2023-313,YML-air-20230613-001,KMM,freight,454046,JPY,2023-07-31
COST-2023-314,HNL-sea-20230611-001,HMM,freight,300642,JPY,2023-07-31
COST-2023-315,SEI-sea-20230615-001,HMM,freight,159723,JPY,2023-07-31
COST-2023-316,SEI-road-20230615-001,HMM,freight,207310,JPY,2023-07-31
COST-2023-317,SEI-road-20230615-001,HMM,expedite,74129,JPY,2023-07-31
COST-2023-318,HNT-road-20230619-001,STM,freight,159234,JPY,2023-07-31
COST-2023-319,HNT-road-20230619-001,STM,expedite,52198,JPY,2023-07-31
COST-2023-320,YML-sea-20230619-001,STM,freight,230868,JPY,2023-07-31
COST-2023-321,YML-sea-20230619-001,STM,expedite,85257,JPY,2023-07-31
COST-2023-322,YML-road-20230611-001,HTB,freight,342944,JPY,2023-07-31
COST-2023-323,HNL-air-20230621-001,KMM,freight,509335,JPY,2023-07-31
COST-2023-324,NPL-sea-20230619-001,SZK,freight,222302,JPY,2023-07-31
COST-2023-325,NPL-air-20230625-001,SZK,freight,397878,JPY,2023-07-31
COST-2023-326,NPL-air-20230625-001,SZK,expedite,195750,JPY,2023-07-31
COST-2023-327,HNT-sea-20230620-001,SZK,freight,271773,JPY,2023-07-31
COST-2023-328,HNT-air-20230622-001,HMM,freight,535544,JPY,2023-07-31
COST-2023-329,SEI-road-20230702-001,HTB,freight,149086,JPY,2023-08-31
COST-2023-330,SEI-road-20230702-001,HTB,expedite,63499,JPY,2023-08-31
COST-2023-331,HNL-road-20230629-001,HTB,freight,227814,JPY,2023-07-31
COST-2023-332,HNL-road-20230629-001,HTB,expedite,82366,JPY,2023-07-31
COST-2023-333,SEI-air-20230701-001,STM,freight,415637,JPY,2023-08-31
COST-2023-334,SEI-air-20230701-001,STM,expedite,134374,JPY,2023-08-31
COST-2023-335,HNL-air-20230627-001,STM,freight,458880,JPY,2023-07-31
COST-2023-336,HNL-air-20230704-001,KMM,freight,326467,JPY,2023-08-31
COST-2023-337,HNL-air-20230704-001,KMM,expedite,157286,JPY,2023-08-31
COST-2023-338,HNT-air-20230626-001,KMM,freight,480191,JPY,2023-07-31
COST-2023-339,SEI-air-20230703-001,KMM,freight,515023,JPY,2023-08-31
COST-2023-340,SEI-air-20230703-001,KMM,expedite,195500,JPY,2023-08-31
COST-2023-341,NPL-road-20230708-001,SZK,freight,113136,JPY,2023-08-31
COST-2023-342,SEI-road-20230703-001,SZK,freight,174643,JPY,2023-08-31
COST-2023-343,HNT-air-20230627-001,SZK,freight,420884,JPY,2023-07-31
COST-2023-344,HNT-road-20230629-001,HTB,freight,342008,JPY,2023-07-31
COST-2023-345,HNT-road-20230629-001,HTB,expedite,147466,JPY,2023-07-31
COST-2023-346,HNL-air-20230701-001,KMM,freight,471422,JPY,2023-08-31
COST-2023-347,YML-sea-20230705-001,HMM,freight,263779,JPY,2023-08-31
COST-2023-348,YML-sea-20230705-001,HMM,expedite,116443,JPY,2023-08-31
COST-2023-349,NPL-sea-20230704-001,HMM,freight,378860,JPY,2023-08-31
COST-2023-350,NPL-sea-20230704-001,HMM,expedite,134894,JPY,2023-08-31
COST-2023-351,HNL-sea-20230630-001,STM,freight,179334,JPY,2023-08-31
COST-2023-352,HNT-sea-20230711-001,HTB,freight,534398,JPY,2023-08-31
COST-2023-353,HNT-sea-20230711-001,HTB,expedite,206049,JPY,2023-08-31
COST-2023-354,HNT-sea-20230704-001,HTB,freight,460051,JPY,2023-08-31
COST-2023-355,HNT-air-20230709-001,HTB,freight,841028,JPY,2023-08-31
COST-2023-356,HNT-air-20230709-001,HTB,expedite,347946,JPY,2023-08-31
COST-2023-357,HNL-road-20230706-001,HMM,freight,127674,JPY,2023-08-31
COST-2023-358,HNL-road-20230706-001,HMM,expedite,58355,JPY,2023-08-31
COST-2023-359,HNL-sea-20230708-001,HMM,freight,326817,JPY,2023-08-31
COST-2023-360,HNL-sea-20230708-001,HMM,expedite,120793,JPY,2023-08-31
COST-2023-361,YML-sea-20230704-001,HMM,freight,363910,JPY,2023-08-31
COST-2023-362,YML-road-20230706-001,STM,freight,211583,JPY,2023-08-31
COST-2023-363,NPL-sea-20230704-002,STM,freight,233680,JPY,2023-08-31
COST-2023-364,YML-sea-20230710-001,SZK,freight,242181,JPY,2023-08-31
COST-2023-365,YML-air-20230711-001,KMM,freight,496217,JPY,2023-08-31
COST-2023-366,HNT-road-20230718-001,KMM,freight,235072,JPY,2023-08-31
COST-2023-367,HNT-road-20230718-001,KMM,expedite,91237,JPY,2023-08-31
COST-2023-368,YML-sea-20230713-001,HTB,freight,197378,JPY,2023-08-31
COST-2023-369,YML-sea-20230713-001,HTB,expedite,65241,JPY,2023-08-31
COST-2023-370,SEI-air-20230711-001,STM,freight,292579,JPY,2023-08-31
COST-2023-371,HNL-sea-20230723-001,HMM,freight,303383,JPY,2023-08-31
COST-2023-372,HNL-sea-20230723-001,HMM,expedite,134191,JPY,2023-08-31
COST-2023-373,HNT-road-20230720-001,HMM,freight,157830,JPY,2023-08-31
COST-2023-374,HNT-road-20230720-001,HMM,expedite,75486,JPY,2023-08-31
COST-2023-375,SEI-air-20230715-001,HMM,freight,515448,JPY,2023-08-31
COST-2023-376,HNT-road-20230715-001,STM,freight,395894,JPY,2023-08-31
COST-2023-377,NPL-air-20230723-001,STM,freight,734577,JPY,2023-08-31
COST-2023-378,NPL-air-20230723-001,STM,expedite,328175,JPY,2023-08-31
COST-2023-379,SEI-air-20230726-001,KMM,freight,422863,JPY,2023-08-31
COST-2023-380,SEI-air-20230726-001,KMM,expedite,178444,JPY,2023-08-31
COST-2023-381,HNT-sea-20230719-001,SZK,freight,334889,JPY,2023-08-31
COST-2023-382,HNT-air-20230727-001,STM,freight,382928,JPY,2023-08-31
COST-2023-383,HNL-air-20230725-001,STM,freight,445708,JPY,2023-08-31
COST-2023-384,YML-air-20230725-001,STM,freight,394342,JPY,2023-08-31
COST-2023-385,SEI-sea-20230723-001,HTB,freight,307875,JPY,2023-08-31
COST-2023-386,SEI-air-20230726-002,HTB,freight,372543,JPY,2023-08-31
COST-2023-387,SEI-air-20230726-002,HTB,expedite,184054,JPY,2023-08-31
COST-2023-388,YML-air-20230725-002,KMM,freight,554168,JPY,2023-08-31
COST-2023-389,HNL-sea-20230723-002,SZK,freight,1489587,JPY,2023-08-31
COST-2023-390,SEI-air-20230730-001,HMM,freight,577449,JPY,2023-08-31
COST-2023-391,SEI-air-20230730-001,HMM,expedite,183303,JPY,2023-08-31
COST-2023-392,NPL-air-20230803-001,STM,freight,479424,JPY,2023-09-30
COST-2023-393,NPL-air-20230801-001,HTB,freight,537251,JPY,2023-09-30
COST-2023-394,NPL-air-20230801-001,HTB,expedite,239179,JPY,2023-09-30
COST-2023-395,NPL-sea-20230808-001,KMM,freight,328140,JPY,2023-09-30
COST-2023-396,NPL-sea-20230808-001,KMM,expedite,129588,JPY,2023-09-30
COST-2023-397,YML-road-20230802-001,SZK,freight,148486,JPY,2023-09-30
COST-2023-398,NPL-air-20230805-001,SZK,freight,425137,JPY,2023-09-30
COST-2023-399,NPL-road-20230809-001,HTB,freight,1164518,JPY,2023-09-30
COST-2023-400,NPL-road-20230809-001,HTB,expedite,562185,JPY,2023-09-30
COST-2023-401,NPL-road-20230806-001,STM,freight,104792,JPY,2023-09-30
COST-2023-402,NPL-road-20230815-001,STM,freight,99927,JPY,2023-09-30
COST-2023-403,NPL-road-20230815-001,STM,expedite,37296,JPY,2023-09-30
COST-2023-404,HNT-air-20230805-001,STM,freight,392838,JPY,2023-09-30
COST-2023-405,HNT-road-20230806-001,HMM,freight,198844,JPY,2023-09-30
COST-2023-406,HNL-air-20230812-001,SZK,freight,596601,JPY,2023-09-30
COST-2023-407,NPL-road-20230808-001,HTB,freight,166144,JPY,2023-09-30
COST-2023-408,YML-sea-20230811-001,HTB,freight,278843,JPY,2023-09-30
COST-2023-409,YML-sea-20230811-001,HTB,expedite,90656,JPY,2023-09-30
COST-2023-410,NPL-sea-20230808-002,HTB,freight,215912,JPY,2023-09-30
COST-2023-411,YML-sea-20230818-001,KMM,freight,321582,JPY,2023-09-30
COST-2023-412,HNT-air-20230810-001,STM,freight,362356,JPY,2023-09-30
COST-2023-413,SEI-sea-20230817-001,STM,freight,173871,JPY,2023-09-30
COST-2023-414,SEI-sea-20230817-001,STM,expedite,82501,JPY,2023-09-30
COST-2023-415,YML-road-20230819-001,STM,freight,205402,JPY,2023-09-30
COST-2023-416,YML-road-20230819-001,STM,expedite,74099,JPY,2023-09-30
COST-2023-417,NPL-road-20230821-001,HMM,freight,177797,JPY,2023-09-30
COST-2023-418,NPL-road-20230821-001,HMM,expedite,70941,JPY,2023-09-30
COST-2023-419,HNT-air-20230823-001,HMM,freight,504157,JPY,2023-09-30
COST-2023-420,HNT-air-20230823-001,HMM,expedite,166433,JPY,2023-09-30
COST-2023-421,NPL-road-20230818-001,KMM,freight,90354,JPY,2023-09-30
COST-2023-422,NPL-road-20230824-001,STM,freight,731269,JPY,2023-09-30
COST-2023-423,NPL-road-20230824-001,STM,expedite,363186,JPY,2023-09-30
COST-2023-424,SEI-air-20230821-001,STM,freight,1186748,JPY,2023-09-30
COST-2023-425,NPL-air-20230818-001,HTB,freight,395605,JPY,2023-09-30
COST-2023-426,SEI-sea-20230818-001,HTB,freight,166853,JPY,2023-09-30
COST-2023-427,HNL-sea-20230824-001,SZK,freight,274972,JPY,2023-09-30
COST-2023-428,NPL-sea-20230826-001,HMM,freight,282589,JPY,2023-09-30
COST-2023-429,NPL-sea-20230826-001,HMM,expedite,109351,JPY,2023-09-30
COST-2023-430,YML-air-20230821-001,HMM,freight,570762,JPY,2023-09-30
COST-2023-431,SEI-sea-20230901-001,STM,freight,279607,JPY,2023-10-31
COST-2023-432,SEI-sea-20230901-001,STM,expedite,100224,JPY,2023-10-31
COST-2023-433,HNL-air-20230907-001,SZK,freight,512793,JPY,2023-10-31
COST-2023-434,HNL-air-20230907-001,SZK,expedite,199338,JPY,2023-10-31
COST-2023-435,YML-road-20230828-001,HTB,freight,225400,JPY,2023-09-30
COST-2023-436,YML-sea-20230904-001,HTB,freight,367192,JPY,2023-10-31
COST-2023-437,YML-sea-20230904-001,HTB,expedite,161162,JPY,2023-10-31
COST-2023-438,YML-air-20230831-001,HTB,freight,324195,JPY,2023-10-31
COST-2023-439,YML-air-20230831-001,HTB,expedite,143755,JPY,2023-10-31
COST-2023-440,HNT-sea-20230909-001,KMM,freight,536634,JPY,2023-10-31
COST-2023-441,HNT-sea-20230909-001,KMM,expedite,203727,JPY,2023-10-31
COST-2023-442,SEI-road-20230904-001,HMM,freight,161178,JPY,2023-10-31
COST-2023-443,NPL-sea-20230913-001,SZK,freight,253214,JPY,2023-10-31
COST-2023-444,NPL-sea-20230913-001,SZK,expedite,95300,JPY,2023-10-31
COST-2023-445,YML-air-20230902-001,HTB,freight,521742,JPY,2023-10-31
COST-2023-446,HNT-road-20230909-001,HTB,freight,329979,JPY,2023-10-31
COST-2023-447,NPL-sea-20230913-002,HTB,freight,547178,JPY,2023-10-31
COST-2023-448,NPL-sea-20230913-002,HTB,expedite,203837,JPY,2023-10-31
COST-2023-449,HNL-road-20230908-001,SZK,freight,547406,JPY,2023-10-31
COST-2023-450,YML-road-20230912-001,SZK,freight,553935,JPY,2023-10-31
COST-2023-451,NPL-air-20230912-001,STM,freight,575866,JPY,2023-10-31
COST-2023-452,NPL-air-20230912-001,STM,expedite,262881,JPY,2023-10-31
COST-2023-453,HNL-road-20230909-001,STM,freight,115986,JPY,2023-10-31
COST-2023-454,HNL-road-20230909-001,STM,expedite,37664,JPY,2023-10-31
COST-2023-455,YML-road-20230911-001,STM,freight,163540,JPY,2023-10-31
COST-2023-456,YML-road-20230911-001,STM,expedite,57701,JPY,2023-10-31
COST-2023-457,NPL-road-20230916-001,KMM,freight,293516,JPY,2023-10-31
COST-2023-458,NPL-road-20230916-001,KMM,expedite,97103,JPY,2023-10-31
COST-2023-459,NPL-air-20230908-001,HTB,freight,502419,JPY,2023-10-31
COST-2023-460,HNL-road-20230912-001,HTB,freight,134474,JPY,2023-10-31
COST-2023-461,HNL-road-20230912-001,HTB,expedite,57949,JPY,2023-10-31
COST-2023-462,HNL-air-20230910-001,HTB,freight,530272,JPY,2023-10-31
COST-2023-463,HNL-air-20230910-001,HTB,expedite,195027,JPY,2023-10-31
COST-2023-464,YML-air-20230909-001,STM,freight,456568,JPY,2023-10-31
COST-2023-465,HNT-sea-20230911-001,STM,freight,379837,JPY,2023-10-31
COST-2023-466,HNT-road-20230922-001,SZK,freight,288914,JPY,2023-10-31
COST-2023-467,HNT-road-20230922-001,SZK,expedite,97410,JPY,2023-10-31
COST-2023-468,SEI-air-20230912-001,HMM,freight,648300,JPY,2023-10-31
COST-2023-469,HNL-road-20230913-001,KMM,freight,201672,JPY,2023-10-31
COST-2023-470,SEI-road-20230924-001,KMM,freight,150674,JPY,2023-10-31
COST-2023-471,NPL-air-20230914-001,HMM,freight,324255,JPY,2023-10-31
COST-2023-472,SEI-sea-20230921-001,HMM,freight,219022,JPY,2023-10-31
COST-2023-473,YML-sea-20230918-001,HTB,freight,354828,JPY,2023-10-31
COST-2023-474,YML-sea-20230915-001,HTB,freight,406055,JPY,2023-10-31
COST-2023-475,HNL-road-20230920-001,SZK,freight,221011,JPY,2023-10-31
COST-2023-476,YML-air-20230916-001,SZK,freight,399582,JPY,2023-10-31
COST-2023-477,SEI-sea-20230918-001,STM,freight,467977,JPY,2023-10-31
COST-2023-478,HNT-air-20230922-001,STM,freight,430160,JPY,2023-10-31
COST-2023-479,HNL-sea-20230917-001,STM,freight,377893,JPY,2023-10-31
COST-2023-480,SEI-road-20230926-001,STM,freight,212860,JPY,2023-10-31
COST-2023-481,SEI-road-20230926-001,STM,expedite,100684,JPY,2023-10-31
COST-2023-482,HNL-road-20230917-001,STM,freight,161772,JPY,2023-10-31
COST-2023-483,NPL-sea-20230923-001,STM,freight,296148,JPY,2023-10-31
COST-2023-484,SEI-sea-20231005-001,KMM,freight,232124,JPY,2023-11-30
COST-2023-485,SEI-sea-20230930-001,HTB,freight,220857,JPY,2023-10-31
COST-2023-486,SEI-sea-20230930-001,HTB,expedite,89081,JPY,2023-10-31
COST-2023-487,SEI-air-20231004-001,HMM,freight,535929,JPY,2023-11-30
COST-2023-488,SEI-air-20230928-001,SZK,freight,562765,JPY,2023-10-31
COST-2023-489,HNL-road-20231002-001,STM,freight,213807,JPY,2023-11-30
COST-2023-490,HNL-road-20231002-001,STM,expedite,86561,JPY,2023-11-30
COST-2023-491,NPL-sea-20231003-001,STM,freight,205838,JPY,2023-11-30
COST-2023-492,NPL-sea-20231003-001,STM,expedite,99499,JPY,2023-11-30
COST-2023-493,HNT-road-20231001-001,SZK,freight,649930,JPY,2023-11-30
COST-2023-494,HNL-road-20231011-001,SZK,freight,572469,JPY,2023-11-30
COST-2023-495,HNT-sea-20231011-001,SZK,freight,135202,JPY,2023-11-30
COST-2023-496,NPL-air-20231011-001,SZK,freight,500888,JPY,2023-11-30
COST-2023-497,HNL-sea-20231003-001,HTB,freight,323396,JPY,2023-11-30
COST-2023-498,YML-air-20231007-001,KMM,freight,250908,JPY,2023-11-30
