order_id,line_number,product_id,quantity,pricing_date,selling_price_ex_tax,line_total_incl_tax
ORD-000357,2,PLT-YF3,5,2023-07-01,4520799,24864394.500000004
ORD-000357,3,CRV-RT5,5,2023-07-01,3303661,18170135.5
ORD-000358,1,FIT-GR3,8,2023-07-02,2173461,19126456.8
ORD-000358,2,VZL-RV3,1,2023-07-02,2782030,3060233.0000000005
ORD-000358,3,NOE-JG4,1,2023-07-02,2782030,3060233.0000000005
ORD-000359,1,ZRV-RZ3,2,2023-07-03,2608153,5737936.600000001
ORD-000359,2,NOE-JG4,5,2023-07-03,2782030,15301165.000000002
ORD-000360,1,VZL-RV3,1,2023-07-06,2782030,3060233.0000000005
ORD-000360,2,SWN-RP6,1,2023-07-06,3129784,3442762.4000000004
ORD-000360,3,FRD-GB5,1,2023-07-06,2695092,2964601.2
ORD-000361,1,FIT-GR3,2,2023-07-06,2173461,4781614.2
ORD-000361,2,HDE-ZC1,7,2023-07-06,3912230,30124171.000000004
ORD-000362,1,VZL-RV3,2,2023-07-08,2782030,6120466.000000001
ORD-000362,2,NOE-JG4,2,2023-07-08,2782030,6120466.000000001
ORD-000363,1,FRD-GB5,1,2023-07-09,2695092,2964601.2
ORD-000363,2,SWN-RP6,1,2023-07-09,3129784,3442762.4000000004
ORD-000364,1,SWN-RP6,4,2023-07-13,3129784,13771049.600000001
ORD-000364,2,VZL-RV3,6,2023-07-13,2782030,18361398.0
ORD-000365,1,ENP-ENP1,5,2023-07-15,4781615,26298882.500000004
ORD-000365,2,PSP-YF7,5,2023-07-15,3651415,20082782.5
ORD-000365,3,PRO-ZC5,21,2023-07-15,5650999,130538076.9
ORD-000366,1,SWN-RP6,1,2023-07-16,3129784,3442762.4000000004
ORD-000366,2,VZL-RV3,1,2023-07-16,2782030,3060233.0000000005
ORD-000366,3,FIT-GR3,1,2023-07-16,2173461,2390807.1
ORD-000367,1,ZRV-RZ3,3,2023-07-17,2608153,8606904.9
ORD-000367,2,SWN-RP6,1,2023-07-17,3129784,3442762.4000000004
ORD-000368,1,FIT-GR3,10,2023-07-19,2173461,23908071.000000004
ORD-000369,1,NOE-JG4,5,2023-07-19,2782030,15301165.000000002
ORD-000370,1,FRD-GB5,1,2023-07-22,2695092,2964601.2
ORD-000370,2,FIT-GR3,5,2023-07-22,2173461,11954035.500000002
ORD-000371,1,ACD-CV1,31,2023-07-22,3564476,121548631.60000001
ORD-000371,2,CRV-RT5,9,2023-07-22,3303661,32706243.900000002
ORD-000371,3,PRO-ZC5,10,2023-07-22,5650999,62160989.00000001
ORD-000372,1,NOE-JG4,3,2023-07-23,2782030,9180699.0
ORD-000372,2,VZL-RV3,1,2023-07-23,2782030,3060233.0000000005
ORD-000372,3,FIT-GR3,1,2023-07-23,2173461,2390807.1
ORD-000373,1,SWN-RP6,4,2023-07-26,3129784,13771049.600000001
ORD-000373,2,ZRV-RZ3,5,2023-07-26,2608153,14344841.500000002
ORD-000373,3,NOE-JG4,1,2023-07-26,2782030,3060233.0000000005
ORD-000374,1,ZRV-RZ3,1,2023-07-27,2608153,2868968.3000000003
ORD-000374,2,HDE-ZC1,1,2023-07-27,3912230,4303453.0
ORD-000375,1,VZL-RV3,5,2023-07-27,2782030,15301165.000000002
ORD-000375,2,HDE-ZC1,4,2023-07-27,3912230,17213812.0
ORD-000376,1,NOE-JG4,2,2023-07-29,2782030,6120466.000000001
ORD-000376,2,SWN-RP6,1,2023-07-29,3129784,3442762.4000000004
ORD-000376,3,HDE-ZC1,4,2023-07-29,3912230,17213812.0
ORD-000377,1,ENP-ENP1,5,2023-08-01,4781615,26298882.500000004
ORD-000377,2,RDG-YF6,37,2023-08-01,5042430,205226901.00000003
ORD-000378,1,SWN-RP6,4,2023-08-03,3129784,13771049.600000001
ORD-000378,2,HDE-ZC1,3,2023-08-03,3912230,12910359.000000002
ORD-000379,1,SWN-RP6,2,2023-08-03,3129784,6885524.800000001
ORD-000379,2,NOE-JG4,1,2023-08-03,2782030,3060233.0000000005
ORD-000379,3,HDE-ZC1,1,2023-08-03,3912230,4303453.0
ORD-000380,1,NOE-JG4,10,2023-08-05,2782030,30602330.000000004
ORD-000381,1,FIT-GR3,9,2023-08-06,2173461,21517263.900000002
ORD-000382,1,SWN-RP6,2,2023-08-06,3129784,6885524.800000001
ORD-000382,2,NOE-JG4,1,2023-08-06,2782030,3060233.0000000005
ORD-000382,3,VZL-RV3,2,2023-08-06,2782030,6120466.000000001
ORD-000383,1,FIT-GR3,9,2023-08-10,2173461,21517263.900000002
ORD-000384,1,VZL-RV3,4,2023-08-14,2782030,12240932.000000002
ORD-000385,1,ZRV-RZ3,1,2023-08-15,2608153,2868968.3000000003
ORD-000386,1,ODY-RC1,12,2023-08-15,3912230,51641436.00000001
ORD-000386,2,ENP-ENP1,37,2023-08-15,4781615,194611730.50000003
ORD-000387,1,ZRV-RZ3,2,2023-08-17,2608153,5737936.600000001
ORD-000388,1,FIT-GR3,1,2023-08-17,2173461,2390807.1
ORD-000389,1,FIT-GR3,6,2023-08-21,2173461,14344842.600000001
ORD-000389,2,NOE-JG4,1,2023-08-21,2782030,3060233.0000000005
ORD-000389,3,ZRV-RZ3,1,2023-08-21,2608153,2868968.3000000003
ORD-000390,1,FRD-GB5,1,2023-08-22,2695092,2964601.2
ORD-000390,2,HDE-ZC1,1,2023-08-22,3912230,4303453.0
ORD-000391,1,FRD-GB5,1,2023-08-24,2695092,2964601.2
ORD-000391,2,NOE-JG4,1,2023-08-24,2782030,3060233.0000000005
ORD-000391,3,VZL-RV3,1,2023-08-24,2782030,3060233.0000000005
ORD-000392,1,ZRV-RZ3,3,2023-08-25,2608153,8606904.9
ORD-000392,2,FRD-GB5,7,2023-08-25,2695092,20752208.400000002
ORD-000393,1,NOE-JG4,2,2023-08-27,2782030,6120466.000000001
ORD-000393,2,SWN-RP6,7,2023-08-27,3129784,24099336.8
ORD-000394,1,SWN-RP6,1,2023-08-29,3129784,3442762.4000000004
ORD-000394,2,FIT-GR3,1,2023-08-29,2173461,2390807.1
ORD-000395,1,FRD-GB5,1,2023-08-30,2695092,2964601.2
ORD-000395,2,SWN-RP6,1,2023-08-30,3129784,3442762.4000000004
ORD-000395,3,VZL-RV3,2,2023-08-30,2782030,6120466.000000001
ORD-000396,1,PLT-YF3,15,2023-09-01,4520799,74593183.5
ORD-000396,2,ODY-RC1,5,2023-09-01,3912230,21517265.0
ORD-000396,3,PRO-ZC5,5,2023-09-01,5650999,31080494.500000004
ORD-000396,4,CRV-RT5,5,2023-09-01,3303661,18170135.5
ORD-000397,1,PSP-YF7,10,2023-09-01,3651415,40165565.0
ORD-000397,2,PRO-ZC5,33,2023-09-01,5650999,205131263.70000002
ORD-000398,1,VZL-RV3,9,2023-09-02,2782030,27542097.000000004
ORD-000399,1,HDE-ZC1,5,2023-09-02,3912230,21517265.0
ORD-000399,2,FIT-GR3,2,2023-09-02,2173461,4781614.2
ORD-000400,1,VZL-RV3,6,2023-09-04,2782030,18361398.0
ORD-000401,1,FIT-GR3,10,2023-09-07,2173461,23908071.000000004
ORD-000402,1,SWN-RP6,2,2023-09-09,3129784,6885524.800000001
ORD-000402,2,FRD-GB5,6,2023-09-09,2695092,17787607.200000003
ORD-000403,1,NOE-JG4,7,2023-09-09,2782030,21421631.0
ORD-000403,2,VZL-RV3,3,2023-09-09,2782030,9180699.0
ORD-000404,1,ZRV-RZ3,7,2023-09-12,2608153,20082778.1
ORD-000405,1,FIT-GR3,2,2023-09-14,2173461,4781614.2
ORD-000405,2,HDE-ZC1,4,2023-09-14,3912230,17213812.0
ORD-000405,3,VZL-RV3,1,2023-09-14,2782030,3060233.0000000005
ORD-000406,1,ZRV-RZ3,5,2023-09-15,2608153,14344841.500000002
ORD-000406,2,FRD-GB5,1,2023-09-15,2695092,2964601.2
ORD-000407,1,FRD-GB5,2,2023-09-15,2695092,5929202.4
ORD-000407,2,ZRV-RZ3,6,2023-09-15,2608153,17213809.8
ORD-000408,1,CRV-RT5,25,2023-09-15,3303661,90850677.5
ORD-000409,1,FRD-GB5,7,2023-09-16,2695092,20752208.400000002
ORD-000410,1,VZL-RV3,1,2023-09-22,2782030,3060233.0000000005
ORD-000410,2,SWN-RP6,1,2023-09-22,3129784,3442762.4000000004
ORD-000410,3,FIT-GR3,1,2023-09-22,2173461,2390807.1
ORD-000411,1,SWN-RP6,1,2023-09-22,3129784,3442762.4000000004
ORD-000411,2,VZL-RV3,2,2023-09-22,2782030,6120466.000000001
ORD-000411,3,FRD-GB5,1,2023-09-22,2695092,2964601.2
ORD-000412,1,FIT-GR3,2,2023-09-23,2173461,4781614.2
ORD-000412,2,HDE-ZC1,1,2023-09-23,3912230,4303453.0
ORD-000413,1,ZRV-RZ3,1,2023-09-26,2608153,2868968.3000000003
ORD-000413,2,HDE-ZC1,1,2023-09-26,3912230,4303453.0
ORD-000413,3,FRD-GB5,1,2023-09-26,2695092,2964601.2
ORD-000414,1,SWN-RP6,1,2023-09-27,3129784,3442762.4000000004
ORD-000414,2,HDE-ZC1,1,2023-09-27,3912230,4303453.0
ORD-000414,3,FIT-GR3,1,2023-09-27,2173461,2390807.1
ORD-000415,1,VZL-RV3,6,2023-09-30,2782030,18361398.0
ORD-000415,2,FRD-GB5,2,2023-09-30,2695092,5929202.4
ORD-000416,1,ENP-ENP1,50,2023-10-01,4781615,262988825.00000003
ORD-000417,1,NOE-JG4,3,2023-10-02,2782030,9180699.0
ORD-000418,1,FRD-GB5,1,2023-10-03,2695092,2964601.2
ORD-000418,2,NOE-JG4,1,2023-10-03,2782030,3060233.0000000005
ORD-000418,3,SWN-RP6,1,2023-10-03,3129784,3442762.4000000004
ORD-000419,1,SWN-RP6,5,2023-10-03,3129784,17213812.0
ORD-000420,1,FIT-GR3,1,2023-10-06,2173461,2390807.1
ORD-000420,2,ZRV-RZ3,1,2023-10-06,2608153,2868968.3000000003
ORD-000420,3,SWN-RP6,1,2023-10-06,3129784,3442762.4000000004
ORD-000421,1,RDG-YF6,8,2023-10-08,5042430,44373384.0
ORD-000421,2,CRV-RT5,10,2023-10-08,3303661,36340271.0
ORD-000422,1,FRD-GB5,6,2023-10-10,2695092,17787607.200000003
ORD-000422,2,VZL-RV3,1,2023-10-10,2782030,3060233.0000000005
ORD-000422,3,HDE-ZC1,3,2023-10-10,3912230,12910359.000000002
ORD-000423,1,FRD-GB5,2,2023-10-13,2695092,5929202.4
ORD-000423,2,VZL-RV3,4,2023-10-13,2782030,12240932.000000002
ORD-000423,3,SWN-RP6,2,2023-10-13,3129784,6885524.800000001
ORD-000424,1,VZL-RV3,3,2023-10-14,2782030,9180699.0
ORD-000424,2,ZRV-RZ3,4,2023-10-14,2608153,11475873.200000001
ORD-000425,1,VZL-RV3,8,2023-10-14,2782030,24481864.000000004
ORD-000426,1,VZL-RV3,2,2023-10-14,2782030,6120466.000000001
ORD-000426,2,FRD-GB5,1,2023-10-14,2695092,2964601.2
ORD-000427,1,PSP-YF7,5,2023-10-18,3651415,20082782.5
ORD-000427,2,PLT-YF3,7,2023-10-18,4520799,34810152.300000004
ORD-000428,1,SWN-RP6,10,2023-10-20,3129784,34427624.0
ORD-000429,1,FIT-GR3,4,2023-10-20,2173461,9563228.4
ORD-000429,2,ZRV-RZ3,3,2023-10-20,2608153,8606904.9
ORD-000429,3,FRD-GB5,2,2023-10-20,2695092,5929202.4
ORD-000430,1,VZL-RV3,1,2023-10-21,2782030,3060233.0000000005
ORD-000430,2,HDE-ZC1,1,2023-10-21,3912230,4303453.0
ORD-000430,3,NOE-JG4,1,2023-10-21,2782030,3060233.0000000005
ORD-000431,1,NOE-JG4,1,2023-10-22,2782030,3060233.0000000005
ORD-000431,2,SWN-RP6,1,2023-10-22,3129784,3442762.4000000004
ORD-000432,1,SWN-RP6,4,2023-10-24,3129784,13771049.600000001
ORD-000432,2,FRD-GB5,1,2023-10-24,2695092,2964601.2
ORD-000432,3,NOE-JG4,2,2023-10-24,2782030,6120466.000000001
ORD-000433,1,FIT-GR3,1,2023-10-26,2173461,2390807.1
ORD-000433,2,FRD-GB5,1,2023-10-26,2695092,2964601.2
ORD-000433,3,VZL-RV3,2,2023-10-26,2782030,6120466.000000001
ORD-000434,1,SWN-RP6,2,2023-10-27,3129784,6885524.800000001
ORD-000434,2,FIT-GR3,4,2023-10-27,2173461,9563228.4
ORD-000435,1,ZRV-RZ3,4,2023-10-27,2608153,11475873.200000001
ORD-000435,2,VZL-RV3,1,2023-10-27,2782030,3060233.0000000005
ORD-000436,1,VZL-RV3,1,2023-10-30,2782030,3060233.0000000005
ORD-000436,2,FRD-GB5,4,2023-10-30,2695092,11858404.8
ORD-000436,3,ZRV-RZ3,1,2023-10-30,2608153,2868968.3000000003
ORD-000437,1,NOE-JG4,1,2023-10-31,2782030,3060233.0000000005
ORD-000437,2,FIT-GR3,1,2023-10-31,2173461,2390807.1
ORD-000437,3,VZL-RV3,2,2023-10-31,2782030,6120466.000000001
ORD-000438,1,FRD-GB5,2,2023-11-01,2695092,5929202.4
ORD-000438,2,VZL-RV3,4,2023-11-01,2782030,12240932.000000002
ORD-000439,1,SWN-RP6,2,2023-11-03,3129784,6885524.800000001
ORD-000439,2,FIT-GR3,4,2023-11-03,2173461,9563228.4
ORD-000440,1,HDE-ZC1,9,2023-11-04,3912230,38731077.0
ORD-000441,1,VZL-RV3,1,2023-11-07,2782030,3060233.0000000005
ORD-000442,1,FIT-GR3,1,2023-11-09,2173461,2390807.1
ORD-000442,2,FRD-GB5,1,2023-11-09,2695092,2964601.2
ORD-000442,3,SWN-RP6,1,2023-11-09,3129784,3442762.4000000004
ORD-000443,1,NOE-JG4,6,2023-11-10,2782030,18361398.0
ORD-000444,1,ODY-RC1,38,2023-11-11,3912230,163531214.0
ORD-000444,2,PRO-ZC5,5,2023-11-11,5650999,31080494.500000004
ORD-000444,3,PSP-YF7,5,2023-11-11,3651415,20082782.5
ORD-000445,1,ZRV-RZ3,2,2023-11-13,2608153,5737936.600000001
ORD-000445,2,SWN-RP6,1,2023-11-13,3129784,3442762.4000000004
ORD-000446,1,FIT-GR3,3,2023-11-13,2173461,7172421.300000001
ORD-000446,2,ZRV-RZ3,3,2023-11-13,2608153,8606904.9
ORD-000447,1,SWN-RP6,6,2023-11-14,3129784,20656574.400000002
ORD-000447,2,NOE-JG4,1,2023-11-14,2782030,3060233.0000000005
ORD-000447,3,VZL-RV3,1,2023-11-14,2782030,3060233.0000000005
ORD-000448,1,ENP-ENP1,10,2023-11-15,4781615,52597765.00000001
ORD-000448,2,PLT-YF3,5,2023-11-15,4520799,24864394.500000004
ORD-000448,3,PSP-YF7,6,2023-11-15,3651415,24099339.000000004
ORD-000448,4,ODY-RC1,5,2023-11-15,3912230,21517265.0
ORD-000449,1,HDE-ZC1,5,2023-11-18,3912230,21517265.0
ORD-000450,1,HDE-ZC1,1,2023-11-18,3912230,4303453.0
ORD-000450,2,ZRV-RZ3,2,2023-11-18,2608153,5737936.600000001
ORD-000450,3,FIT-GR3,1,2023-11-18,2173461,2390807.1
ORD-000451,1,ZRV-RZ3,2,2023-11-20,2608153,5737936.600000001
ORD-000451,2,NOE-JG4,1,2023-11-20,2782030,3060233.0000000005
ORD-000451,3,HDE-ZC1,2,2023-11-20,3912230,8606906.0
ORD-000452,1,ZRV-RZ3,3,2023-11-21,2608153,8606904.9
ORD-000452,2,FRD-GB5,1,2023-11-21,2695092,2964601.2
ORD-000452,3,NOE-JG4,2,2023-11-21,2782030,6120466.000000001
ORD-000453,1,SWN-RP6,1,2023-11-24,3129784,3442762.4000000004
ORD-000453,2,FRD-GB5,2,2023-11-24,2695092,5929202.4
ORD-000454,1,HDE-ZC1,1,2023-11-24,3912230,4303453.0
ORD-000455,1,PSP-YF7,7,2023-11-24,3651415,28115895.500000004
ORD-000455,2,CRV-RT5,5,2023-11-24,3303661,18170135.5
ORD-000455,3,RDG-YF6,5,2023-11-24,5042430,27733365.000000004
ORD-000455,4,ACD-CV1,13,2023-11-24,3564476,50972006.800000004
ORD-000456,1,HDE-ZC1,1,2023-11-25,3912230,4303453.0
ORD-000456,2,SWN-RP6,1,2023-11-25,3129784,3442762.4000000004
ORD-000456,3,NOE-JG4,1,2023-11-25,2782030,3060233.0000000005
ORD-000457,1,HDE-ZC1,7,2023-11-26,3912230,30124171.000000004
ORD-000457,2,FIT-GR3,3,2023-11-26,2173461,7172421.300000001
ORD-000458,1,FRD-GB5,1,2023-11-30,2695092,2964601.2
ORD-000458,2,VZL-RV3,1,2023-11-30,2782030,3060233.0000000005
ORD-000458,3,ZRV-RZ3,1,2023-11-30,2608153,2868968.3000000003
ORD-000459,1,VZL-RV3,4,2023-12-01,2782030,12240932.000000002
ORD-000460,1,ZRV-RZ3,2,2023-12-01,2608153,5737936.600000001
ORD-000461,1,ZRV-RZ3,1,2023-12-05,2608153,2868968.3000000003
ORD-000461,2,FIT-GR3,1,2023-12-05,2173461,2390807.1
ORD-000462,1,NOE-JG4,3,2023-12-05,2782030,9180699.0
ORD-000462,2,HDE-ZC1,1,2023-12-05,3912230,4303453.0
ORD-000463,1,SWN-RP6,2,2023-12-07,3129784,6885524.800000001
ORD-000463,2,FIT-GR3,3,2023-12-07,2173461,7172421.300000001
ORD-000464,1,FIT-GR3,1,2023-12-08,2173461,2390807.1
ORD-000464,2,ZRV-RZ3,7,2023-12-08,2608153,20082778.1
ORD-000465,1,VZL-RV3,2,2023-12-10,2782030,6120466.000000001
ORD-000466,1,HDE-ZC1,7,2023-12-11,3912230,30124171.000000004
ORD-000467,1,FRD-GB5,1,2023-12-15,2695092,2964601.2
ORD-000467,2,HDE-ZC1,1,2023-12-15,3912230,4303453.0
ORD-000467,3,VZL-RV3,1,2023-12-15,2782030,3060233.0000000005
ORD-000468,1,SWN-RP6,2,2023-12-17,3129784,6885524.800000001
ORD-000468,2,FRD-GB5,3,2023-12-17,2695092,8893803.600000001
ORD-000469,1,SWN-RP6,3,2023-12-17,3129784,10328287.200000001
ORD-000470,1,SWN-RP6,3,2023-12-18,3129784,10328287.200000001
ORD-000470,2,FIT-GR3,2,2023-12-18,2173461,4781614.2
ORD-000470,3,NOE-JG4,1,2023-12-18,2782030,3060233.0000000005
ORD-000471,1,FIT-GR3,4,2023-12-18,2173461,9563228.4
ORD-000471,2,FRD-GB5,4,2023-12-18,2695092,11858404.8
ORD-000472,1,NOE-JG4,1,2023-12-22,2782030,3060233.0000000005
ORD-000472,2,FRD-GB5,1,2023-12-22,2695092,2964601.2
ORD-000472,3,HDE-ZC1,1,2023-12-22,3912230,4303453.0
ORD-000473,1,PRO-ZC5,5,2023-12-22,5650999,31080494.500000004
ORD-000473,2,ACD-CV1,5,2023-12-22,3564476,19604618.0
ORD-000474,1,NOE-JG4,1,2023-12-24,2782030,3060233.0000000005
ORD-000475,1,FIT-GR3,10,2023-12-29,2173461,23908071.000000004
ORD-000476,1,SWN-RP6,5,2023-12-30,3129784,17213812.0
ORD-000476,2,ZRV-RZ3,2,2023-12-30,2608153,5737936.600000001
ORD-000477,1,SWN-RP6,7,2023-12-30,3129784,24099336.8
ORD-000477,2,FRD-GB5,1,2023-12-30,2695092,2964601.2
ORD-000478,1,FRD-GB5,7,2024-01-01,2856797,21997336.900000002
ORD-000478,2,SWN-RP6,1,2024-01-01,3317571,3649328.1
ORD-000479,1,PRO-ZC5,29,2024-01-01,5990059,191082882.10000002
ORD-000479,2,ACD-CV1,10,2024-01-01,3778345,41561795.0
ORD-000480,1,ENP-ENP1,5,2024-01-01,5068512,27876816.000000004
ORD-000480,2,PLT-YF3,8,2024-01-01,4792047,42170013.6
ORD-000480,3,ODY-RC1,10,2024-01-01,4146964,45616604.0
ORD-000480,4,CRV-RT5,8,2024-01-01,3501881,30816552.8
ORD-000481,1,ZRV-RZ3,3,2024-01-05,2764642,9123318.600000001
ORD-000482,1,NOE-JG4,10,2024-01-05,2948952,32438472.000000004
ORD-000483,1,VZL-RV3,9,2024-01-07,2948952,29194624.8
ORD-000483,2,FRD-GB5,1,2024-01-07,2856797,3142476.7
ORD-000484,1,ZRV-RZ3,7,2024-01-07,2764642,21287743.400000002
ORD-000484,2,FRD-GB5,1,2024-01-07,2856797,3142476.7
ORD-000485,1,VZL-RV3,6,2024-01-10,2948952,19463083.200000003
ORD-000485,2,ZRV-RZ3,3,2024-01-10,2764642,9123318.600000001
ORD-000486,1,FRD-GB5,1,2024-01-13,2856797,3142476.7
ORD-000486,2,FIT-GR3,1,2024-01-13,2303869,2534255.9000000004
ORD-000486,3,SWN-RP6,1,2024-01-13,3317571,3649328.1
ORD-000487,1,HDE-ZC1,1,2024-01-13,3928703,4321573.300000001
ORD-000487,2,ZRV-RZ3,5,2024-01-13,2764642,15205531.000000002
ORD-000488,1,SWN-RP6,4,2024-01-14,3317571,14597312.4
ORD-000488,2,NOE-JG4,3,2024-01-14,2948952,9731541.600000001
ORD-000489,1,NOE-JG4,1,2024-01-17,2948952,3243847.2
ORD-000489,2,VZL-RV3,1,2024-01-17,2948952,3243847.2
ORD-000490,1,VZL-RV3,4,2024-01-19,2948952,12975388.8
ORD-000490,2,HDE-ZC1,4,2024-01-19,3928703,17286293.200000003
ORD-000491,1,FIT-GR3,4,2024-01-19,2303869,10137023.600000001
ORD-000491,2,NOE-JG4,1,2024-01-19,2948952,3243847.2
ORD-000491,3,VZL-RV3,3,2024-01-19,2948952,9731541.600000001
ORD-000492,1,VZL-RV3,3,2024-01-20,2948952,9731541.600000001
ORD-000492,2,HDE-ZC1,5,2024-01-20,3928703,21607866.5
ORD-000493,1,FIT-GR3,2,2024-01-24,2303869,5068511.800000001
ORD-000493,2,NOE-JG4,3,2024-01-24,2948952,9731541.600000001
ORD-000493,3,VZL-RV3,5,2024-01-24,2948952,16219236.000000002
ORD-000494,1,SWN-RP6,6,2024-01-27,3317571,21895968.6
ORD-000494,2,HDE-ZC1,3,2024-01-27,3928703,12964719.9
ORD-000495,1,FRD-GB5,6,2024-01-29,2856797,18854860.200000003
ORD-000496,1,FIT-GR3,1,2024-01-30,2303869,2534255.9000000004
ORD-000496,2,HDE-ZC1,6,2024-01-30,3928703,25929439.8
ORD-000497,1,VZL-RV3,5,2024-01-30,2948952,16219236.000000002
ORD-000497,2,ZRV-RZ3,1,2024-01-30,2764642,3041106.2
ORD-000498,1,VZL-RV3,9,2024-01-31,2948952,29194624.8
ORD-000499,1,FIT-GR3,1,2024-02-01,2303869,2534255.9000000004
ORD-000499,2,FRD-GB5,1,2024-02-01,2856797,3142476.7
ORD-000499,3,ZRV-RZ3,1,2024-02-01,2764642,3041106.2
ORD-000500,1,PRO-ZC5,10,2024-02-01,5674793,62422723.00000001
ORD-000500,2,PLT-YF3,5,2024-02-01,4792047,26356258.500000004
ORD-000500,3,CRV-RT5,5,2024-02-01,3501881,19260345.5
ORD-000501,1,FRD-GB5,1,2024-02-05,2856797,3142476.7
ORD-000501,2,VZL-RV3,1,2024-02-05,2948952,3243847.2
ORD-000501,3,FIT-GR3,1,2024-02-05,2303869,2534255.9000000004
ORD-000502,1,NOE-JG4,1,2024-02-07,2948952,3243847.2
ORD-000502,2,HDE-ZC1,2,2024-02-07,4146964,9123320.8
ORD-000502,3,FIT-GR3,2,2024-02-07,2303869,5068511.800000001
ORD-000503,1,ZRV-RZ3,4,2024-02-10,2764642,12164424.8
ORD-000504,1,VZL-RV3,9,2024-02-10,2948952,29194624.8
ORD-000505,1,NOE-JG4,2,2024-02-13,2948952,6487694.4
ORD-000505,2,FIT-GR3,1,2024-02-13,2303869,2534255.9000000004
ORD-000506,1,NOE-JG4,8,2024-02-13,2948952,25950777.6
ORD-000507,1,PRO-ZC5,14,2024-02-15,5674793,87391812.2
ORD-000507,2,CRV-RT5,5,2024-02-15,3501881,19260345.5
ORD-000507,3,ACD-CV1,5,2024-02-15,3778345,20780897.5
ORD-000508,1,PLT-YF3,19,2024-02-15,4792047,100153782.30000001
ORD-000508,2,RDG-YF6,11,2024-02-15,5344976,64674209.60000001
ORD-000508,3,ODY-RC1,18,2024-02-15,4146964,82109887.2
ORD-000508,4,ACD-CV1,5,2024-02-15,3778345,20780897.5
ORD-000509,1,NOE-JG4,1,2024-02-19,2948952,3243847.2
ORD-000509,2,FIT-GR3,1,2024-02-19,2303869,2534255.9000000004
ORD-000510,1,VZL-RV3,1,2024-02-19,2948952,3243847.2
ORD-000510,2,HDE-ZC1,2,2024-02-19,4146964,9123320.8
ORD-000511,1,HDE-ZC1,2,2024-02-22,4146964,9123320.8
ORD-000511,2,NOE-JG4,1,2024-02-22,2948952,3243847.2
ORD-000511,3,ZRV-RZ3,2,2024-02-22,2764642,6082212.4
ORD-000512,1,FIT-GR3,1,2024-02-22,2303869,2534255.9000000004
ORD-000512,2,NOE-JG4,1,2024-02-22,2948952,3243847.2
ORD-000513,1,FIT-GR3,1,2024-02-24,2303869,2534255.9000000004
ORD-000513,2,SWN-RP6,1,2024-02-24,3317571,3649328.1
ORD-000513,3,VZL-RV3,3,2024-02-24,2948952,9731541.600000001
ORD-000514,1,FRD-GB5,1,2024-02-26,2856797,3142476.7
ORD-000514,2,HDE-ZC1,1,2024-02-26,4146964,4561660.4
ORD-000515,1,FRD-GB5,1,2024-03-01,2856797,3142476.7
ORD-000516,1,SWN-RP6,1,2024-03-01,3317571,3649328.1
ORD-000516,2,VZL-RV3,1,2024-03-01,2948952,3243847.2
ORD-000516,3,NOE-JG4,1,2024-03-01,2948952,3243847.2
ORD-000517,1,HDE-ZC1,6,2024-03-01,4146964,27369962.400000002
ORD-000518,1,ENP-ENP1,44,2024-03-01,5068512,245315980.8
ORD-000519,1,FIT-GR3,6,2024-03-02,2303869,15205535.4
ORD-000519,2,HDE-ZC1,1,2024-03-02,4146964,4561660.4
ORD-000520,1,ZRV-RZ3,4,2024-03-02,2764642,12164424.8
ORD-000520,2,HDE-ZC1,2,2024-03-02,4146964,9123320.8
ORD-000521,1,HDE-ZC1,4,2024-03-09,4146964,18246641.6
ORD-000522,1,NOE-JG4,3,2024-03-10,2948952,9731541.600000001
ORD-000523,1,FIT-GR3,2,2024-03-12,2303869,5068511.800000001
ORD-000524,1,ZRV-RZ3,2,2024-03-12,2764642,6082212.4
ORD-000524,2,SWN-RP6,1,2024-03-12,3317571,3649328.1
ORD-000525,1,FRD-GB5,8,2024-03-14,2856797,25139813.6
ORD-000526,1,HDE-ZC1,4,2024-03-18,4146964,18246641.6
ORD-000527,1,VZL-RV3,1,2024-03-18,2948952,3243847.2
ORD-000528,1,SWN-RP6,1,2024-03-19,3317571,3649328.1
ORD-000528,2,FIT-GR3,2,2024-03-19,2303869,5068511.800000001
ORD-000529,1,ZRV-RZ3,2,2024-03-20,2764642,6082212.4
ORD-000529,2,HDE-ZC1,6,2024-03-20,4146964,27369962.400000002
ORD-000530,1,SWN-RP6,2,2024-03-23,3317571,7298656.2
ORD-000530,2,HDE-ZC1,1,2024-03-23,4146964,4561660.4
ORD-000530,3,FIT-GR3,1,2024-03-23,2303869,2534255.9000000004
ORD-000531,1,ZRV-RZ3,1,2024-03-25,2764642,3041106.2
ORD-000531,2,VZL-RV3,5,2024-03-25,2948952,16219236.000000002
ORD-000532,1,ZRV-RZ3,2,2024-03-26,2764642,6082212.4
ORD-000533,1,VZL-RV3,10,2024-03-28,2948952,32438472.000000004
ORD-000534,1,NOE-JG4,8,2024-03-30,2948952,25950777.6
ORD-000534,2,HDE-ZC1,1,2024-03-30,4146964,4561660.4
ORD-000534,3,VZL-RV3,1,2024-03-30,2948952,3243847.2
ORD-000535,1,FIT-GR3,1,2024-03-30,2303869,2534255.9000000004
ORD-000535,2,NOE-JG4,2,2024-03-30,2948952,6487694.4
ORD-000535,3,ZRV-RZ3,4,2024-03-30,2764642,12164424.8
