purchase_order_id,order_date,expected_delivery_date,supplier_id,supplier_name,account_group,location_id,purchase_order_number,currency,order_subtotal_ex_tax,shipping_fee_ex_tax,tax_amount,discount_amount_incl_tax,order_total_incl_tax,order_status,approver,payment_method,payment_confirmation_id,payment_date,payment_amount
PO-2022-011801,2022-04-18,2022-04-27,SUP-EXHA-001,フタバ産業,AG-003,KMM,PO-011801,JPY,233455.68,4063.636363636364,23345.568,0,261271.248,received,鈴木一郎,bank_transfer,PAY-011801,2022-05-18,261271.248
PO-2022-011802,2022-04-16,2022-04-30,SUP-EXHA-003,日本特殊陶業,AG-001,HTB,PO-011802,JPY,221955.73,2166.363636363636,22195.573000000004,0,246534.303,received,田中太郎,bank_transfer,PAY-011802,2022-05-16,246534.303
PO-2022-011803,2022-04-19,2022-04-30,SUP-SUSP-001,ヨロズ,AG-005,YKK,PO-011803,JPY,233295.0,1342.7272727272723,23329.5,0,258101.5,received,山本進,bank_transfer,PAY-011803,2022-05-19,258101.5
PO-2022-011804,2022-04-19,2022-04-27,SUP-EXHA-001,フタバ産業,AG-001,YKK,PO-011804,JPY,229185.3,2708.181818181818,22918.53,0,255082.83,received,高橋美咲,bank_transfer,PAY-011804,2022-05-19,255082.83
PO-2022-011805,2022-04-22,2022-05-05,SUP-AUTO-001,デンソー,AG-004,KMM,PO-011805,JPY,253837.32,1310.9090909090908,25383.732000000004,0,280663.052,received,佐藤花子,bank_transfer,PAY-011805,2022-05-22,280663.052
PO-2022-011806,2022-04-18,2022-05-01,SUP-EV-003,BYD,AG-005,KMM,PO-011806,JPY,233175.52,3997.272727272727,23317.552,0,260890.072,received,鈴木一郎,bank_transfer,PAY-011806,2022-05-18,260890.072
PO-2022-011807,2022-04-16,2022-04-23,SUP-AUTO-002,アイシン,AG-003,SZK,PO-011807,JPY,247214.42,3925.454545454545,24721.442,0,276253.862,received,山本進,bank_transfer,PAY-011807,2022-05-16,276253.862
PO-2022-011808,2022-05-18,2022-05-30,SUP-EXHA-003,日本特殊陶業,AG-003,SYM,PO-011808,JPY,78720.84,2806.363636363636,7872.084,0,89679.924,received,小林誠,bank_transfer,PAY-011808,2022-06-17,89679.924
PO-2022-011809,2022-05-23,2022-06-03,SUP-EXHA-003,日本特殊陶業,AG-003,HTB,PO-011809,JPY,34361.624,2913.6363636363635,3436.1624,0,41002.7864,received,鈴木一郎,bank_transfer,PAY-011809,2022-06-22,41002.7864
PO-2022-011810,2022-05-24,2022-06-07,SUP-SUSP-001,ヨロズ,AG-004,KMM,PO-011810,JPY,39428.4,1981.8181818181813,3942.84,0,45551.240000000005,received,高橋美咲,bank_transfer,PAY-011810,2022-06-23,45551.240000000005
PO-2022-011811,2022-05-19,2022-06-01,SUP-EV-001,CATL,AG-002,SYM,PO-011811,JPY,11091236.112,4083.636363636364,1109123.6112,0,12204851.7232,received,田中太郎,bank_transfer,PAY-011811,2022-06-18,12204851.7232
PO-2022-011812,2022-05-23,2022-06-03,SUP-AUTO-001,デンソー,AG-004,YKK,PO-011812,JPY,2603946.708,1242.7272727272723,260394.6708,0,2865708.3788,received,山本進,bank_transfer,PAY-011812,2022-06-22,2865708.3788
PO-2022-011813,2022-05-17,2022-05-24,SUP-EXHA-003,日本特殊陶業,AG-002,SYM,PO-011813,JPY,1113340.184,2056.363636363636,111334.0184,0,1226936.2023999998,received,鈴木一郎,bank_transfer,PAY-011813,2022-06-16,1226936.2023999998
PO-2022-011814,2022-05-21,2022-06-03,SUP-AUTO-002,アイシン,AG-003,KMM,PO-011814,JPY,683466.3879999999,3462.7272727272725,68346.6388,0,755622.0267999999,received,高橋美咲,bank_transfer,PAY-011814,2022-06-20,755622.0267999999
PO-2022-011815,2022-05-21,2022-06-03,SUP-EXHA-003,日本特殊陶業,AG-005,SZK,PO-011815,JPY,442672.164,3012.7272727272725,44267.216400000005,0,490253.3804,received,山本進,bank_transfer,PAY-011815,2022-06-20,490253.3804
PO-2022-011816,2022-05-21,2022-06-01,SUP-EXHA-002,日本発条,AG-004,YKK,PO-011816,JPY,843414.2639999999,3630.0,84341.4264,0,931748.6903999998,received,田中太郎,bank_transfer,PAY-011816,2022-06-20,931748.6903999998
PO-2022-011817,2022-05-19,2022-05-31,SUP-SUSP-003,日立Astemo,AG-004,YKK,PO-011817,JPY,795592.5999999999,1272.7272727272723,79559.26,0,876551.8599999999,received,小林誠,bank_transfer,PAY-011817,2022-06-18,876551.8599999999
PO-2022-011818,2022-05-26,2022-06-06,SUP-SUSP-003,日立Astemo,AG-002,YKK,PO-011818,JPY,4768275.82,2603.6363636363635,476827.58200000005,0,5247967.402000001,received,田中太郎,bank_transfer,PAY-011818,2022-06-25,5247967.402000001
PO-2022-011819,2022-05-26,2022-06-03,SUP-EXHA-003,日本特殊陶業,AG-004,YKK,PO-011819,JPY,983915.328,3566.363636363636,98391.5328,0,1086229.8608,received,佐藤花子,bank_transfer,PAY-011819,2022-06-25,1086229.8608
PO-2022-011820,2022-05-22,2022-06-03,SUP-SUSP-001,ヨロズ,AG-003,SZK,PO-011820,JPY,977198.904,2773.6363636363635,97719.8904,0,1077969.7944,received,田中太郎,bank_transfer,PAY-011820,2022-06-21,1077969.7944
PO-2022-011821,2022-05-22,2022-06-03,SUP-EV-001,CATL,AG-004,YKK,PO-011821,JPY,1013128.6,2879.9999999999995,101312.86,0,1117609.46,received,小林誠,bank_transfer,PAY-011821,2022-06-21,1117609.46
PO-2022-011822,2022-05-18,2022-05-30,SUP-EXHA-003,日本特殊陶業,AG-002,SYM,PO-011822,JPY,958200.76,4070.9090909090905,95820.076,0,1058498.836,received,小林誠,bank_transfer,PAY-011822,2022-06-17,1058498.836
PO-2022-011823,2022-05-27,2022-06-08,SUP-SUSP-001,ヨロズ,AG-004,YKK,PO-011823,JPY,1056581.416,2041.8181818181813,105658.1416,0,1164485.5576,received,鈴木一郎,bank_transfer,PAY-011823,2022-06-26,1164485.5576
PO-2022-011824,2022-05-24,2022-06-07,SUP-EV-003,BYD,AG-005,HTB,PO-011824,JPY,1132564.9279999998,3279.090909090909,113256.4928,0,1249428.4207999995,received,小林誠,bank_transfer,PAY-011824,2022-06-23,1249428.4207999995
PO-2022-011825,2022-05-26,2022-06-05,SUP-EV-003,BYD,AG-004,KMM,PO-011825,JPY,1045305.7999999998,2541.818181818181,104530.58,0,1152632.38,received,佐藤花子,bank_transfer,PAY-011825,2022-06-25,1152632.38
PO-2022-011826,2022-05-19,2022-05-30,SUP-EXHA-003,日本特殊陶業,AG-002,HTB,PO-011826,JPY,1040955.08,3249.090909090909,104095.508,0,1148624.588,received,小林誠,bank_transfer,PAY-011826,2022-06-18,1148624.588
PO-2022-011827,2022-06-20,2022-06-30,SUP-SUSP-001,ヨロズ,AG-004,SYM,PO-011827,JPY,74819.2,4537.272727272727,7481.92,0,87292.12,received,佐藤花子,bank_transfer,PAY-011827,2022-07-20,87292.12
PO-2022-011828,2022-06-21,2022-07-03,SUP-AUTO-001,デンソー,AG-002,HTB,PO-011828,JPY,28642.24,2249.090909090909,2864.224,0,33980.464,received,田中太郎,bank_transfer,PAY-011828,2022-07-21,33980.464
PO-2022-011829,2022-06-22,2022-06-30,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-004,KMM,PO-011829,JPY,36565.0,3626.363636363636,3656.5,0,44210.5,received,鈴木一郎,bank_transfer,PAY-011829,2022-07-22,44210.5
PO-2022-011830,2022-06-24,2022-07-03,SUP-AUTO-002,アイシン,AG-005,YKK,PO-011830,JPY,10468372.04,3703.636363636364,1046837.204,0,11519283.244,received,山本進,bank_transfer,PAY-011830,2022-07-24,11519283.244
PO-2022-011831,2022-06-22,2022-07-06,SUP-EXHA-003,日本特殊陶業,AG-001,HTB,PO-011831,JPY,2382237.56,1412.7272727272723,238223.756,0,2622015.316,received,高橋美咲,bank_transfer,PAY-011831,2022-07-22,2622015.316
PO-2022-011832,2022-06-24,2022-07-05,SUP-EXHA-002,日本発条,AG-003,HTB,PO-011832,JPY,1007558.36,2060.0,100755.836,0,1110580.196,received,佐藤花子,bank_transfer,PAY-011832,2022-07-24,1110580.196
PO-2022-011833,2022-06-17,2022-06-26,SUP-SUSP-001,ヨロズ,AG-003,KMM,PO-011833,JPY,631851.44,3670.0,63185.144,0,699073.5839999999,received,高橋美咲,bank_transfer,PAY-011833,2022-07-17,699073.5839999999
PO-2022-011834,2022-06-26,2022-07-03,SUP-SUSP-001,ヨロズ,AG-002,YKK,PO-011834,JPY,134991.8,1601.8181818181818,13499.18,0,150252.97999999998,received,佐藤花子,bank_transfer,PAY-011834,2022-07-26,150252.97999999998
PO-2022-011835,2022-06-26,2022-07-08,SUP-EV-003,BYD,AG-003,SYM,PO-011835,JPY,393542.4,2804.5454545454545,39354.24,0,435981.64,received,山本進,bank_transfer,PAY-011835,2022-07-26,435981.64
PO-2022-011836,2022-06-22,2022-07-02,SUP-SUSP-001,ヨロズ,AG-001,SZK,PO-011836,JPY,461060.96,2350.9090909090905,46106.096,0,509753.056,received,鈴木一郎,bank_transfer,PAY-011836,2022-07-22,509753.056
PO-2022-011837,2022-06-19,2022-07-01,SUP-EXHA-003,日本特殊陶業,AG-004,SYM,PO-011837,JPY,4533215.399999999,1429.9999999999998,453321.54,0,4988109.94,received,田中太郎,bank_transfer,PAY-011837,2022-07-19,4988109.94
PO-2022-011838,2022-06-26,2022-07-07,SUP-AUTO-001,デンソー,AG-002,SZK,PO-011838,JPY,864528.44,4013.636363636364,86452.844,0,955396.284,received,山本進,bank_transfer,PAY-011838,2022-07-26,955396.284
PO-2022-011839,2022-06-25,2022-07-05,SUP-EXHA-003,日本特殊陶業,AG-004,SZK,PO-011839,JPY,917107.88,1980.9090909090908,91710.788,0,1010997.668,received,佐藤花子,bank_transfer,PAY-011839,2022-07-25,1010997.668
PO-2022-011840,2022-06-18,2022-06-30,SUP-SUSP-001,ヨロズ,AG-001,KMM,PO-011840,JPY,913535.84,2724.5454545454545,91353.584,0,1007886.424,received,佐藤花子,bank_transfer,PAY-011840,2022-07-18,1007886.424
PO-2022-011841,2022-06-22,2022-07-01,SUP-EV-003,BYD,AG-003,YKK,PO-011841,JPY,918685.84,3112.7272727272725,91868.584,0,1013978.424,received,佐藤花子,bank_transfer,PAY-011841,2022-07-22,1013978.424
PO-2022-011842,2022-06-18,2022-07-02,SUP-EXHA-003,日本特殊陶業,AG-004,SZK,PO-011842,JPY,889458.56,4026.363636363636,88945.85600000001,0,982833.416,received,小林誠,bank_transfer,PAY-011842,2022-07-18,982833.416
PO-2022-011843,2022-06-26,2022-07-10,SUP-SUSP-001,ヨロズ,AG-002,YKK,PO-011843,JPY,1009029.2,3111.818181818181,100902.92,0,1113355.12,received,山本進,bank_transfer,PAY-011843,2022-07-26,1113355.12
PO-2022-011844,2022-06-21,2022-07-01,SUP-EXHA-002,日本発条,AG-005,YKK,PO-011844,JPY,974841.44,1028.181818181818,97484.144,0,1073456.584,received,高橋美咲,bank_transfer,PAY-011844,2022-07-21,1073456.584
PO-2022-011845,2022-06-21,2022-07-03,SUP-AUTO-002,アイシン,AG-005,SZK,PO-011845,JPY,956771.12,3464.545454545454,95677.112,0,1056259.2319999998,received,鈴木一郎,bank_transfer,PAY-011845,2022-07-21,1056259.2319999998
PO-2022-011846,2022-08-23,2022-09-04,SUP-SUSP-001,ヨロズ,AG-004,YKK,PO-011846,JPY,51479.4,2206.363636363636,5147.94,0,59054.34,received,高橋美咲,bank_transfer,PAY-011846,2022-09-22,59054.34
PO-2022-011847,2022-08-27,2022-09-08,SUP-SUSP-003,日立Astemo,AG-004,KMM,PO-011847,JPY,21889.56,4091.8181818181815,2188.956,0,28579.516,received,田中太郎,bank_transfer,PAY-011847,2022-09-26,28579.516
PO-2022-011848,2022-08-25,2022-09-06,SUP-AUTO-001,デンソー,AG-001,SZK,PO-011848,JPY,26604.9,3685.454545454545,2660.49,0,33319.39,received,小林誠,bank_transfer,PAY-011848,2022-09-24,33319.39
PO-2022-011849,2022-08-21,2022-08-29,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-002,KMM,PO-011849,JPY,7122649.408,3289.090909090909,712264.9408,0,7838532.3488,received,鈴木一郎,bank_transfer,PAY-011849,2022-09-20,7838532.3488
PO-2022-011850,2022-08-21,2022-09-03,SUP-EXHA-002,日本発条,AG-004,SYM,PO-011850,JPY,1680048.244,3158.181818181818,168004.8244,0,1851527.0684,received,山本進,bank_transfer,PAY-011850,2022-09-20,1851527.0684
PO-2022-011851,2022-08-21,2022-08-31,SUP-EXHA-001,フタバ産業,AG-001,YKK,PO-011851,JPY,727183.296,3455.454545454545,72718.3296,0,803702.6255999999,received,鈴木一郎,bank_transfer,PAY-011851,2022-09-20,803702.6255999999
PO-2022-011852,2022-08-26,2022-09-09,SUP-EV-001,CATL,AG-005,YKK,PO-011852,JPY,418676.048,2688.181818181818,41867.6048,0,463500.6527999999,received,鈴木一郎,bank_transfer,PAY-011852,2022-09-25,463500.6527999999
PO-2022-011853,2022-08-22,2022-09-04,SUP-AUTO-002,アイシン,AG-005,SYM,PO-011853,JPY,179416.52399999998,4336.363636363636,17941.6524,0,202128.1764,received,佐藤花子,bank_transfer,PAY-011853,2022-09-21,202128.1764
PO-2022-011854,2022-08-18,2022-08-31,SUP-AUTO-001,デンソー,AG-005,SZK,PO-011854,JPY,534814.7279999999,4520.909090909091,53481.47279999999,0,593269.2007999999,received,田中太郎,bank_transfer,PAY-011854,2022-09-17,593269.2007999999
PO-2022-011855,2022-08-23,2022-09-05,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-004,KMM,PO-011855,JPY,228880.008,3432.7272727272725,22888.0008,0,255544.0088,received,田中太郎,bank_transfer,PAY-011855,2022-09-22,255544.0088
PO-2022-011856,2022-08-25,2022-09-06,SUP-EV-001,CATL,AG-003,YKK,PO-011856,JPY,3008430.18,2962.7272727272725,300843.01800000004,0,3312532.1980000003,received,山本進,bank_transfer,PAY-011856,2022-09-24,3312532.1980000003
PO-2022-011857,2022-08-21,2022-08-30,SUP-EV-001,CATL,AG-003,SYM,PO-011857,JPY,594331.836,1491.8181818181818,59433.1836,0,655406.0196,received,田中太郎,bank_transfer,PAY-011857,2022-09-20,655406.0196
PO-2022-011858,2022-08-19,2022-08-30,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-001,HTB,PO-011858,JPY,597325.428,1060.9090909090908,59732.5428,0,658224.9708,received,小林誠,bank_transfer,PAY-011858,2022-09-18,658224.9708
PO-2022-011859,2022-08-26,2022-09-05,SUP-AUTO-001,デンソー,AG-002,SZK,PO-011859,JPY,606684.008,1619.9999999999998,60668.4008,0,669134.4088000001,received,田中太郎,bank_transfer,PAY-011859,2022-09-25,669134.4088000001
PO-2022-011860,2022-08-23,2022-09-01,SUP-EV-003,BYD,AG-003,SZK,PO-011860,JPY,603009.7919999999,3052.7272727272725,60300.9792,0,666668.7711999998,received,田中太郎,bank_transfer,PAY-011860,2022-09-22,666668.7711999998
PO-2022-011861,2022-08-20,2022-09-02,SUP-EXHA-002,日本発条,AG-002,KMM,PO-011861,JPY,630540.456,1108.181818181818,63054.045600000005,0,694813.5016,received,田中太郎,bank_transfer,PAY-011861,2022-09-19,694813.5016
PO-2022-011862,2022-08-24,2022-09-03,SUP-SUSP-001,ヨロズ,AG-002,YKK,PO-011862,JPY,683923.296,3291.818181818181,68392.3296,0,755936.6255999999,received,鈴木一郎,bank_transfer,PAY-011862,2022-09-23,755936.6255999999
PO-2022-011863,2022-08-17,2022-08-25,SUP-EV-003,BYD,AG-004,YKK,PO-011863,JPY,689391.36,3973.636363636364,68939.136,0,762701.496,received,高橋美咲,bank_transfer,PAY-011863,2022-09-16,762701.496
PO-2022-011864,2022-08-17,2022-08-29,SUP-SUSP-003,日立Astemo,AG-001,KMM,PO-011864,JPY,642820.528,3413.6363636363635,64282.052800000005,0,710857.5808000001,received,田中太郎,bank_transfer,PAY-011864,2022-09-16,710857.5808000001
PO-2022-011865,2022-09-20,2022-10-03,SUP-AUTO-002,アイシン,AG-002,SZK,PO-011865,JPY,18488.5,3865.454545454545,1848.85,0,24589.35,received,山本進,bank_transfer,PAY-011865,2022-10-20,24589.35
PO-2022-011866,2022-09-17,2022-09-24,SUP-SUSP-001,ヨロズ,AG-004,SYM,PO-011866,JPY,7700.279999999999,1020.0,770.0279999999999,0,9592.308,received,小林誠,bank_transfer,PAY-011866,2022-10-17,9592.308
PO-2022-011867,2022-09-26,2022-10-05,SUP-EXHA-001,フタバ産業,AG-005,KMM,PO-011867,JPY,9450.249999999998,4176.363636363636,945.025,0,14989.274999999998,received,田中太郎,bank_transfer,PAY-011867,2022-10-26,14989.274999999998
PO-2022-011868,2022-09-24,2022-10-08,SUP-EV-003,BYD,AG-001,KMM,PO-011868,JPY,2651990.44,3732.727272727273,265199.044,0,2921295.484,received,田中太郎,bank_transfer,PAY-011868,2022-10-24,2921295.484
PO-2022-011869,2022-09-17,2022-09-30,SUP-EV-003,BYD,AG-001,HTB,PO-011869,JPY,620878.85,1850.9090909090908,62087.885,0,685002.735,received,高橋美咲,bank_transfer,PAY-011869,2022-10-17,685002.735
PO-2022-011870,2022-09-25,2022-10-03,SUP-EV-003,BYD,AG-004,HTB,PO-011870,JPY,244382.95,3109.090909090909,24438.295,0,272241.245,received,高橋美咲,bank_transfer,PAY-011870,2022-10-25,272241.245
PO-2022-011871,2022-09-23,2022-10-02,SUP-EXHA-001,フタバ産業,AG-002,SYM,PO-011871,JPY,162967.63,2105.454545454545,16296.763,0,181580.393,received,鈴木一郎,bank_transfer,PAY-011871,2022-10-23,181580.393
PO-2022-011872,2022-09-26,2022-10-03,SUP-AUTO-001,デンソー,AG-004,SYM,PO-011872,JPY,51267.22,986.3636363636364,5126.722000000001,0,57478.942,received,小林誠,bank_transfer,PAY-011872,2022-10-26,57478.942
PO-2022-011873,2022-09-25,2022-10-04,SUP-EXHA-001,フタバ産業,AG-002,KMM,PO-011873,JPY,197920.68,3146.363636363636,19792.068,0,221173.748,received,佐藤花子,bank_transfer,PAY-011873,2022-10-25,221173.748
PO-2022-011874,2022-09-21,2022-10-02,SUP-EV-001,CATL,AG-002,SYM,PO-011874,JPY,68342.56,2455.454545454545,6834.256,0,77877.81599999999,received,高橋美咲,bank_transfer,PAY-011874,2022-10-21,77877.81599999999
PO-2022-011875,2022-09-24,2022-10-07,SUP-SUSP-001,ヨロズ,AG-001,SYM,PO-011875,JPY,1066874.0,1683.6363636363635,106687.4,0,1175413.4,received,田中太郎,bank_transfer,PAY-011875,2022-10-24,1175413.4
PO-2022-011876,2022-09-23,2022-10-01,SUP-AUTO-002,アイシン,AG-003,HTB,PO-011876,JPY,208352.52,1115.4545454545453,20835.252000000004,0,230414.77200000003,received,山本進,bank_transfer,PAY-011876,2022-10-23,230414.77200000003
PO-2022-011877,2022-09-19,2022-09-30,SUP-AUTO-002,アイシン,AG-005,SZK,PO-011877,JPY,212833.02,3150.9090909090905,21283.302,0,237582.322,received,佐藤花子,bank_transfer,PAY-011877,2022-10-19,237582.322
PO-2022-011878,2022-09-24,2022-10-06,SUP-EV-003,BYD,AG-002,YKK,PO-011878,JPY,223424.51,2619.090909090909,22342.451,0,248647.961,received,佐藤花子,bank_transfer,PAY-011878,2022-10-24,248647.961
PO-2022-011879,2022-09-16,2022-09-24,SUP-EV-001,CATL,AG-002,HTB,PO-011879,JPY,229063.76,3089.090909090909,22906.376000000004,0,255368.136,received,高橋美咲,bank_transfer,PAY-011879,2022-10-16,255368.136
PO-2022-011880,2022-09-21,2022-09-29,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-002,SZK,PO-011880,JPY,229974.28,2270.9090909090905,22997.428,0,255469.708,received,佐藤花子,bank_transfer,PAY-011880,2022-10-21,255469.708
PO-2022-011881,2022-09-26,2022-10-04,SUP-EXHA-002,日本発条,AG-004,KMM,PO-011881,JPY,253248.16,1266.3636363636365,25324.816,0,279965.976,received,佐藤花子,bank_transfer,PAY-011881,2022-10-26,279965.976
PO-2022-011882,2022-09-24,2022-10-08,SUP-EV-003,BYD,AG-005,HTB,PO-011882,JPY,249812.08,1136.3636363636365,24981.208,0,276043.288,received,田中太郎,bank_transfer,PAY-011882,2022-10-24,276043.288
PO-2022-011883,2022-09-19,2022-09-29,SUP-EXHA-002,日本発条,AG-003,HTB,PO-011883,JPY,230314.18,1792.7272727272723,23031.418,0,255317.598,received,高橋美咲,bank_transfer,PAY-011883,2022-10-19,255317.598
PO-2022-011884,2022-11-17,2022-11-24,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-004,KMM,PO-011884,JPY,21283.92,1246.3636363636365,2128.392,0,24783.312,received,小林誠,bank_transfer,PAY-011884,2022-12-17,24783.312
PO-2022-011885,2022-11-23,2022-12-06,SUP-SUSP-001,ヨロズ,AG-003,KMM,PO-011885,JPY,8659.416,3238.181818181818,865.9416,0,13087.3576,received,小林誠,bank_transfer,PAY-011885,2022-12-23,13087.3576
PO-2022-011886,2022-11-23,2022-12-03,SUP-SUSP-003,日立Astemo,AG-001,SZK,PO-011886,JPY,10907.7,2778.181818181818,1090.77,0,15054.47,received,田中太郎,bank_transfer,PAY-011886,2022-12-23,15054.47
PO-2022-011887,2022-11-24,2022-12-04,SUP-EXHA-001,フタバ産業,AG-004,HTB,PO-011887,JPY,3316547.676,4346.363636363636,331654.7676,0,3652983.4436,received,山本進,bank_transfer,PAY-011887,2022-12-24,3652983.4436
PO-2022-011888,2022-11-18,2022-12-01,SUP-EXHA-002,日本発条,AG-005,KMM,PO-011888,JPY,690506.232,2353.6363636363635,69050.6232,0,762145.8552,received,佐藤花子,bank_transfer,PAY-011888,2022-12-18,762145.8552
PO-2022-011889,2022-11-25,2022-12-04,SUP-EV-003,BYD,AG-002,HTB,PO-011889,JPY,311371.884,2895.454545454545,31137.1884,0,345694.07239999995,received,鈴木一郎,bank_transfer,PAY-011889,2022-12-25,345694.07239999995
PO-2022-011890,2022-11-21,2022-12-02,SUP-AUTO-002,アイシン,AG-003,SZK,PO-011890,JPY,187017.924,3358.181818181818,18701.7924,0,209413.7164,received,山本進,bank_transfer,PAY-011890,2022-12-21,209413.7164
PO-2022-011891,2022-11-19,2022-11-27,SUP-EXHA-002,日本発条,AG-004,HTB,PO-011891,JPY,66590.736,3624.545454545454,6659.073600000001,0,77236.80960000001,received,高橋美咲,bank_transfer,PAY-011891,2022-12-19,77236.80960000001
PO-2022-011892,2022-11-16,2022-11-23,SUP-SUSP-003,日立Astemo,AG-004,SYM,PO-011892,JPY,233025.552,1962.7272727272723,23302.5552,0,258487.1072,received,田中太郎,bank_transfer,PAY-011892,2022-12-16,258487.1072
PO-2022-011893,2022-11-20,2022-12-04,SUP-AUTO-002,アイシン,AG-004,SYM,PO-011893,JPY,237897.864,3592.7272727272725,23789.7864,0,265639.65040000004,received,田中太郎,bank_transfer,PAY-011893,2022-12-20,265639.65040000004
PO-2022-011894,2022-11-23,2022-12-04,SUP-SUSP-003,日立Astemo,AG-002,HTB,PO-011894,JPY,1350095.16,1913.6363636363635,135009.516,0,1487209.676,received,山本進,bank_transfer,PAY-011894,2022-12-23,1487209.676
PO-2022-011895,2022-11-17,2022-11-25,SUP-AUTO-002,アイシン,AG-003,HTB,PO-011895,JPY,266151.588,1442.7272727272723,26615.1588,0,294353.7468,received,山本進,bank_transfer,PAY-011895,2022-12-17,294353.7468
PO-2022-011896,2022-11-17,2022-11-30,SUP-AUTO-002,アイシン,AG-004,SYM,PO-011896,JPY,263888.47199999995,3870.9090909090905,26388.8472,0,294535.3192,received,鈴木一郎,bank_transfer,PAY-011896,2022-12-17,294535.3192
PO-2022-011897,2022-11-20,2022-12-04,SUP-EXHA-002,日本発条,AG-004,HTB,PO-011897,JPY,269816.328,2521.818181818181,26981.6328,0,299571.9608,received,鈴木一郎,bank_transfer,PAY-011897,2022-12-20,299571.9608
PO-2022-011898,2022-11-17,2022-11-27,SUP-SUSP-001,ヨロズ,AG-001,SYM,PO-011898,JPY,271555.38,1331.8181818181818,27155.538,0,300175.918,received,小林誠,bank_transfer,PAY-011898,2022-12-17,300175.918
PO-2022-011899,2022-11-21,2022-12-02,SUP-EV-003,BYD,AG-003,SYM,PO-011899,JPY,274058.28,1049.090909090909,27405.828,0,302618.10799999995,received,高橋美咲,bank_transfer,PAY-011899,2022-12-21,302618.10799999995
PO-2022-011900,2022-11-25,2022-12-07,SUP-EV-001,CATL,AG-003,SZK,PO-011900,JPY,299717.64,2888.181818181818,29971.764,0,332866.404,received,小林誠,bank_transfer,PAY-011900,2022-12-25,332866.404
PO-2022-011901,2022-11-25,2022-12-06,SUP-AUTO-002,アイシン,AG-005,KMM,PO-011901,JPY,301586.47199999995,1485.4545454545453,30158.6472,0,333379.1192,received,高橋美咲,bank_transfer,PAY-011901,2022-12-25,333379.1192
PO-2022-011902,2022-11-23,2022-12-07,SUP-EXHA-003,日本特殊陶業,AG-004,KMM,PO-011902,JPY,296721.576,3143.6363636363635,29672.1576,0,329851.7336,received,高橋美咲,bank_transfer,PAY-011902,2022-12-23,329851.7336
PO-2022-011903,2022-12-25,2023-01-04,SUP-EV-003,BYD,AG-001,SYM,PO-011903,JPY,180703.2,2614.5454545454545,18070.32,0,201649.52,received,小林誠,bank_transfer,PAY-011903,2023-01-24,201649.52
PO-2022-011904,2022-12-25,2023-01-04,SUP-EV-001,CATL,AG-003,KMM,PO-011904,JPY,73151.424,1215.4545454545453,7315.142400000001,0,81803.5664,received,佐藤花子,bank_transfer,PAY-011904,2023-01-24,81803.5664
PO-2022-011905,2022-12-24,2023-01-04,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-002,HTB,PO-011905,JPY,85283.99999999999,3509.9999999999995,8528.4,0,97673.39999999998,received,鈴木一郎,bank_transfer,PAY-011905,2023-01-23,97673.39999999998
PO-2022-011906,2022-12-23,2023-01-01,SUP-EXHA-003,日本特殊陶業,AG-005,HTB,PO-011906,JPY,24458294.304,1972.7272727272723,2445829.4304,0,26906293.7344,received,高橋美咲,bank_transfer,PAY-011906,2023-01-22,26906293.7344
PO-2022-011907,2022-12-19,2023-01-02,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-001,SZK,PO-011907,JPY,5902878.9120000005,2763.6363636363635,590287.8912000001,0,6496206.803200001,received,小林誠,bank_transfer,PAY-011907,2023-01-18,6496206.803200001
PO-2022-011908,2022-12-20,2023-01-02,SUP-SUSP-003,日立Astemo,AG-003,KMM,PO-011908,JPY,2464326.912,3408.181818181818,246432.6912,0,2714508.6032,received,高橋美咲,bank_transfer,PAY-011908,2023-01-19,2714508.6032
PO-2022-011909,2022-12-21,2022-12-30,SUP-AUTO-002,アイシン,AG-005,KMM,PO-011909,JPY,1488529.632,3083.6363636363635,148852.9632,0,1640774.5952,received,高橋美咲,bank_transfer,PAY-011909,2023-01-20,1640774.5952
PO-2022-011910,2022-12-22,2022-12-30,SUP-EV-001,CATL,AG-003,YKK,PO-011910,JPY,774289.7279999999,2848.181818181818,77428.97279999999,0,854851.7007999999,received,高橋美咲,bank_transfer,PAY-011910,2023-01-21,854851.7007999999
PO-2022-011911,2022-12-17,2022-12-24,SUP-ELEC-001,パナソニックオートモーティブシステムズ,AG-001,KMM,PO-011911,JPY,1944811.392,1121.8181818181818,194481.1392,0,2140526.5312,received,小林誠,bank_transfer,PAY-011911,2023-01-16,2140526.5312
PO-2022-011912,2022-12-18,2022-12-30,SUP-EXHA-003,日本特殊陶業,AG-004,YKK,PO-011912,JPY,1029063.936,2258.181818181818,102906.3936,0,1134454.3296,received,佐藤花子,bank_transfer,PAY-011912,2023-01-17,1134454.3296
