purchase_order_id,order_date,expected_delivery_date,supplier_id,supplier_name,account_group,location_id,purchase_order_number,currency,order_subtotal_ex_tax,shipping_fee_ex_tax,tax_amount,discount_amount_incl_tax,order_total_incl_tax,order_status,approver,payment_method,payment_confirmation_id,payment_date,payment_amount
PO-2025-011064,2025-11-10,2025-11-13,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,HTB,PO-NUM-00011064,JPY,435870.0,2446.363636363636,43587.0,7599,474549.0,received,小林誠,bank_transfer,PAY-00011064,2025-12-10,474549.0
PO-2025-011065,2025-11-10,2025-11-13,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,STM,PO-NUM-00011065,JPY,134019.0,2402.7272727272725,13401.0,3087,146976.0,received,山本進,bank_transfer,PAY-00011065,2025-12-10,146976.0
PO-2025-011066,2025-11-15,2025-11-19,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,SZK,PO-NUM-00011066,JPY,73647.0,2040.0,7362.0,1785,81468.0,received,高橋美咲,銀行振込,PAY-00011066,2025-12-15,81468.0
PO-2025-011067,2025-11-19,2025-11-21,SUP-EXHA-003,日本特殊陶業,MRO,HMM,PO-NUM-00011067,JPY,87213.0,3815.454545454545,8721.0,1668,98463.0,received,田中一郎,現金,PAY-00011067,2025-12-19,98463.0
PO-2025-011068,2025-11-14,2025-11-16,SUP-EV-003,BYD,DIRECT_MATERIAL,HTB,PO-NUM-00011068,JPY,218004.0,1450.9090909090908,21798.0,822,240576.0,received,田中一郎,手形,PAY-00011068,2025-12-14,240576.0
PO-2025-011069,2025-11-12,2025-11-15,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,HMM,PO-NUM-00011069,JPY,165180.0,2907.272727272727,16518.0,4509,180387.0,received,山田太郎,現金,PAY-00011069,2025-12-12,180387.0
PO-2025-011070,2025-11-20,2025-11-21,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00011070,JPY,1772295.0,1429.090909090909,177228.0,22809,1928286.0,received,田中一郎,現金,PAY-00011070,2025-12-20,1928286.0
PO-2025-011071,2025-11-18,2025-11-20,SUP-ELEC-002,ボッシュ,MRO,KMM,PO-NUM-00011071,JPY,150468.0,1731.8181818181818,15045.0,2199,165219.0,received,田中一郎,銀行振込,PAY-00011071,2025-12-18,165219.0
PO-2025-011072,2025-11-15,2025-11-19,SUP-EV-003,BYD,DIRECT_MATERIAL,HMM,PO-NUM-00011072,JPY,279213.0,3583.6363636363635,27921.0,1662,309414.0,received,田中一郎,銀行振込,PAY-00011072,2025-12-15,309414.0
PO-2025-011073,2025-11-14,2025-11-17,SUP-EV-001,CATL,DIRECT_MATERIAL,STM,PO-NUM-00011073,JPY,169212.0,3294.5454545454545,16920.0,1764,187992.0,received,高橋美咲,bank_transfer,PAY-00011073,2025-12-14,187992.0
PO-2025-011074,2025-11-08,2025-11-13,SUP-EV-002,LGエナジーソリューション,MRO,STM,PO-NUM-00011074,JPY,245697.0,3389.9999999999995,24567.0,660,273333.0,received,佐藤花子,銀行振込,PAY-00011074,2025-12-08,273333.0
PO-2025-011075,2025-11-12,2025-11-17,SUP-SUSP-001,ヨロズ,MRO,HTB,PO-NUM-00011075,JPY,236190.0,3589.090909090909,23619.0,6327,257430.0,received,佐藤花子,現金,PAY-00011075,2025-12-12,257430.0
PO-2025-011076,2025-11-15,2025-11-18,SUP-AUTO-002,アイシン,MRO,KMM,PO-NUM-00011076,JPY,172260.0,1685.4545454545453,17226.0,5586,185754.0,received,小林誠,bank_transfer,PAY-00011076,2025-12-15,185754.0
PO-2025-011077,2025-11-16,2025-11-17,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,STM,PO-NUM-00011077,JPY,128388.0,2449.090909090909,12837.0,1344,142575.0,received,山本進,現金,PAY-00011077,2025-12-16,142575.0
PO-2025-011078,2025-11-16,2025-11-17,SUP-SUSP-002,KYB,DIRECT_MATERIAL,SZK,PO-NUM-00011078,JPY,130422.0,2618.181818181818,13041.0,3666,142677.0,received,鈴木次郎,銀行振込,PAY-00011078,2025-12-16,142677.0
PO-2025-011079,2025-11-11,2025-11-14,SUP-AUTO-001,デンソー,MRO,HTB,PO-NUM-00011079,JPY,11951.276,1327.2727272727273,1195.1276,278,14328.4036,received,鈴木次郎,bank_transfer,PAY-00011079,2025-12-11,14328.4036
PO-2025-011080,2025-11-14,2025-11-15,SUP-SUSP-002,KYB,DIRECT_MATERIAL,SZK,PO-NUM-00011080,JPY,4438.2,1845.4545454545453,443.82,496,6416.02,received,佐藤花子,現金,PAY-00011080,2025-12-14,6416.02
PO-2025-011081,2025-11-16,2025-11-20,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HMM,PO-NUM-00011081,JPY,332150.33599999995,2642.7272727272725,33215.033599999995,28174,340098.3696,received,佐藤花子,銀行振込,PAY-00011081,2025-12-16,340098.3696
PO-2025-011082,2025-11-11,2025-11-15,SUP-EXHA-003,日本特殊陶業,MRO,KMM,PO-NUM-00011082,JPY,176040.634,1946.3636363636365,17604.0634,7009,188776.6974,received,鈴木次郎,bank_transfer,PAY-00011082,2025-12-11,188776.6974
PO-2025-011083,2025-11-18,2025-11-22,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,SZK,PO-NUM-00011083,JPY,290774.932,2996.363636363636,29077.4932,29386,293762.42519999994,received,佐藤花子,bank_transfer,PAY-00011083,2025-12-18,293762.42519999994
PO-2025-011084,2025-11-23,2025-11-23,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HTB,PO-NUM-00011084,JPY,104210.074,1533.6363636363635,10421.0074,4198,112120.0814,received,田中一郎,銀行振込,PAY-00011084,2025-12-23,112120.0814
PO-2025-011085,2025-11-12,2025-11-15,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,SZK,PO-NUM-00011085,JPY,148675.148,2778.181818181818,14867.5148,13008,153590.6628,received,小林誠,手形,PAY-00011085,2025-12-12,153590.6628
PO-2025-011086,2025-11-12,2025-11-13,SUP-EV-003,BYD,MRO,SZK,PO-NUM-00011086,JPY,181135.46,3198.181818181818,18113.546,16046,186721.006,received,高橋美咲,銀行振込,PAY-00011086,2025-12-12,186721.006
PO-2025-011087,2025-11-14,2025-11-18,SUP-ELEC-002,ボッシュ,MRO,HTB,PO-NUM-00011087,JPY,582168.936,1469.9999999999998,58216.8936,42084,599918.8295999999,received,小林誠,手形,PAY-00011087,2025-12-14,599918.8295999999
PO-2025-011088,2025-11-23,2025-11-24,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HMM,PO-NUM-00011088,JPY,197810.574,1970.9090909090908,19781.0574,15665,204094.6314,received,田中一郎,銀行振込,PAY-00011088,2025-12-23,204094.6314
PO-2025-011089,2025-11-17,2025-11-19,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,STM,PO-NUM-00011089,JPY,133716.13799999998,1693.6363636363635,13371.6138,3871,145079.75179999997,received,鈴木次郎,bank_transfer,PAY-00011089,2025-12-17,145079.75179999997
PO-2025-011090,2025-11-16,2025-11-18,SUP-EV-002,LGエナジーソリューション,MRO,HMM,PO-NUM-00011090,JPY,71785.04,1698.181818181818,7178.504,7003,73828.544,received,高橋美咲,現金,PAY-00011090,2025-12-16,73828.544
PO-2025-011091,2025-11-10,2025-11-14,SUP-SUSP-003,日立Astemo,MRO,KMM,PO-NUM-00011091,JPY,280177.876,2876.363636363636,28017.7876,16127,295232.6636,received,佐藤花子,手形,PAY-00011091,2025-12-10,295232.6636
PO-2025-011092,2025-11-17,2025-11-18,SUP-SUSP-001,ヨロズ,MRO,SZK,PO-NUM-00011092,JPY,169225.15199999997,2339.090909090909,16922.515199999998,19286,169434.66719999997,received,田中一郎,手形,PAY-00011092,2025-12-17,169434.66719999997
PO-2025-011093,2025-11-14,2025-11-15,SUP-EV-001,CATL,DIRECT_MATERIAL,KMM,PO-NUM-00011093,JPY,294771.588,1511.8181818181818,29477.1588,834,325077.7468,received,山田太郎,bank_transfer,PAY-00011093,2025-12-14,325077.7468
PO-2025-011094,2025-11-14,2025-11-16,SUP-SUSP-002,KYB,MRO,HMM,PO-NUM-00011094,JPY,272532.792,2991.818181818181,27253.2792,24993,278084.07119999995,received,山田太郎,bank_transfer,PAY-00011094,2025-12-14,278084.07119999995
PO-2025-011095,2025-11-15,2025-11-16,SUP-EV-001,CATL,DIRECT_MATERIAL,KMM,PO-NUM-00011095,JPY,306588.58,3010.9090909090905,30658.858,31492,309067.438,received,山本進,手形,PAY-00011095,2025-12-15,309067.438
PO-2025-011096,2025-11-14,2025-11-15,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,KMM,PO-NUM-00011096,JPY,24791.679000000004,1976.3636363636365,2479.1679000000004,362,29082.846900000004,received,田中一郎,手形,PAY-00011096,2025-12-14,29082.846900000004
PO-2025-011097,2025-11-18,2025-11-21,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HMM,PO-NUM-00011097,JPY,17012.160000000003,2462.7272727272725,1701.2160000000003,628,20794.376000000004,received,高橋美咲,銀行振込,PAY-00011097,2025-12-18,20794.376000000004
PO-2025-011098,2025-11-11,2025-11-15,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,HTB,PO-NUM-00011098,JPY,734739.2415,3060.9090909090905,73473.92415,41275,770305.16565,received,鈴木次郎,現金,PAY-00011098,2025-12-11,770305.16565
PO-2025-011099,2025-11-17,2025-11-22,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,KMM,PO-NUM-00011099,JPY,283471.023,2567.272727272727,28347.1023,9988,304654.1253,received,鈴木次郎,銀行振込,PAY-00011099,2025-12-17,304654.1253
PO-2025-011100,2025-11-13,2025-11-15,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,HMM,PO-NUM-00011100,JPY,621815.1225,2872.7272727272725,62181.51225000001,34644,652512.6347500001,received,鈴木次郎,銀行振込,PAY-00011100,2025-12-13,652512.6347500001
PO-2025-011101,2025-11-15,2025-11-16,SUP-SUSP-002,KYB,MRO,KMM,PO-NUM-00011101,JPY,455881.5855,2781.818181818181,45588.15855,45628,458901.74405,received,鈴木次郎,現金,PAY-00011101,2025-12-15,458901.74405
PO-2025-011102,2025-11-19,2025-11-20,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,KMM,PO-NUM-00011102,JPY,536969.9280000001,2761.818181818181,53696.99280000001,39681,554023.9208000001,received,小林誠,手形,PAY-00011102,2025-12-19,554023.9208000001
PO-2025-011103,2025-11-23,2025-11-23,SUP-EV-001,CATL,MRO,SZK,PO-NUM-00011103,JPY,430490.346,1463.6363636363635,43049.034600000006,3921,471228.3806,received,山本進,手形,PAY-00011103,2025-12-23,471228.3806
PO-2025-011104,2025-11-11,2025-11-15,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,HMM,PO-NUM-00011104,JPY,2522968.305,1363.6363636363635,252296.83050000004,89515,2687250.1355000003,received,高橋美咲,銀行振込,PAY-00011104,2025-12-11,2687250.1355000003
PO-2025-011105,2025-11-12,2025-11-15,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00011105,JPY,471668.043,2803.6363636363635,47166.8043,44292,477626.8473,received,山本進,手形,PAY-00011105,2025-12-12,477626.8473
PO-2025-011106,2025-11-18,2025-11-23,SUP-EXHA-001,フタバ産業,MRO,HTB,PO-NUM-00011106,JPY,156638.8725,1101.8181818181818,15663.88725,11947,161567.75975,received,小林誠,現金,PAY-00011106,2025-12-18,161567.75975
PO-2025-011107,2025-11-17,2025-11-18,SUP-EXHA-003,日本特殊陶業,MRO,SZK,PO-NUM-00011107,JPY,229776.39300000004,2853.6363636363635,22977.639300000006,27518,228375.03230000005,received,高橋美咲,bank_transfer,PAY-00011107,2025-12-17,228375.03230000005
PO-2025-011108,2025-11-12,2025-11-14,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,KMM,PO-NUM-00011108,JPY,580950.4965000001,2618.181818181818,58095.049650000015,23258,618667.5461500002,received,小林誠,銀行振込,PAY-00011108,2025-12-12,618667.5461500002
PO-2025-011109,2025-11-10,2025-11-13,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,KMM,PO-NUM-00011109,JPY,330035.90400000004,3250.9090909090905,33003.59040000001,36196,330419.4944,received,佐藤花子,手形,PAY-00011109,2025-12-10,330419.4944
PO-2025-011110,2025-11-18,2025-11-22,SUP-SUSP-001,ヨロズ,DIRECT_MATERIAL,SZK,PO-NUM-00011110,JPY,476364.108,2447.272727272727,47636.410800000005,57396,469296.5188,received,高橋美咲,銀行振込,PAY-00011110,2025-12-18,469296.5188
PO-2025-011111,2025-11-13,2025-11-14,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,SZK,PO-NUM-00011111,JPY,411463.899,2964.5454545454545,41146.38990000001,19723,436148.2889,received,高橋美咲,bank_transfer,PAY-00011111,2025-12-13,436148.2889
PO-2025-011112,2025-11-15,2025-11-17,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,SZK,PO-NUM-00011112,JPY,391208.796,3117.272727272727,39120.87960000001,9638,424120.6756,received,鈴木次郎,bank_transfer,PAY-00011112,2025-12-15,424120.6756
PO-2025-011113,2025-11-10,2025-11-14,SUP-SUSP-001,ヨロズ,MRO,STM,PO-NUM-00011113,JPY,103207.0,5297.272727272727,10318.0,387,118966.0,received,高橋美咲,bank_transfer,PAY-00011113,2025-12-10,118966.0
PO-2025-011114,2025-11-12,2025-11-16,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,SZK,PO-NUM-00011114,JPY,30555.0,3714.545454545454,3055.0,72,37624.0,received,高橋美咲,現金,PAY-00011114,2025-12-12,37624.0
PO-2025-011115,2025-11-11,2025-11-16,SUP-AUTO-002,アイシン,MRO,STM,PO-NUM-00011115,JPY,85860.0,5620.90909090909,8586.0,2106,98523.0,received,高橋美咲,bank_transfer,PAY-00011115,2025-12-11,98523.0
PO-2025-011116,2025-11-19,2025-11-21,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,HTB,PO-NUM-00011116,JPY,9526590.0,5976.363636363636,952659.0,42493,10443330.0,received,佐藤花子,銀行振込,PAY-00011116,2025-12-19,10443330.0
PO-2025-011117,2025-11-20,2025-11-23,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,SZK,PO-NUM-00011117,JPY,1863922.0,3117.272727272727,186390.0,20979,2032762.0,received,高橋美咲,bank_transfer,PAY-00011117,2025-12-20,2032762.0
PO-2025-011118,2025-11-14,2025-11-16,SUP-SUSP-001,ヨロズ,DIRECT_MATERIAL,STM,PO-NUM-00011118,JPY,1590435.0,4094.545454545454,159043.0,19224,1734759.0,received,高橋美咲,bank_transfer,PAY-00011118,2025-12-14,1734759.0
PO-2025-011119,2025-11-16,2025-11-17,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,HTB,PO-NUM-00011119,JPY,859725.0,2569.090909090909,85972.0,25749,922774.0,received,田中一郎,bank_transfer,PAY-00011119,2025-12-16,922774.0
PO-2025-011120,2025-11-18,2025-11-20,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,KMM,PO-NUM-00011120,JPY,1025842.0,5318.181818181818,102582.0,10629,1123645.0,received,山田太郎,現金,PAY-00011120,2025-12-18,1123645.0
PO-2025-011121,2025-11-16,2025-11-20,SUP-SUSP-001,ヨロズ,MRO,HTB,PO-NUM-00011121,JPY,1383390.0,4413.636363636363,138339.0,19665,1506919.0,received,鈴木次郎,現金,PAY-00011121,2025-12-16,1506919.0
PO-2025-011122,2025-11-14,2025-11-15,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,HTB,PO-NUM-00011122,JPY,947520.0,3829.090909090909,94752.0,711,1045773.0,received,高橋美咲,bank_transfer,PAY-00011122,2025-12-14,1045773.0
PO-2025-011123,2025-11-17,2025-11-20,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,STM,PO-NUM-00011123,JPY,8494425.0,4151.818181818181,849442.0,149791,9198643.0,received,山田太郎,手形,PAY-00011123,2025-12-17,9198643.0
PO-2025-011124,2025-11-21,2025-11-21,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,SZK,PO-NUM-00011124,JPY,1699942.0,4904.545454545454,169992.0,29722,1845607.0,received,佐藤花子,bank_transfer,PAY-00011124,2025-12-21,1845607.0
PO-2025-011125,2025-11-15,2025-11-16,SUP-AUTO-001,デンソー,MRO,HTB,PO-NUM-00011125,JPY,1632037.0,2209.090909090909,163201.0,666,1797003.0,received,佐藤花子,現金,PAY-00011125,2025-12-15,1797003.0
PO-2025-011126,2025-11-12,2025-11-17,SUP-EV-003,BYD,MRO,HTB,PO-NUM-00011126,JPY,703732.0,5019.090909090909,70371.0,17509,762115.0,received,山田太郎,現金,PAY-00011126,2025-12-12,762115.0
PO-2025-011127,2025-11-18,2025-11-21,SUP-AUTO-002,アイシン,MRO,STM,PO-NUM-00011127,JPY,1893307.0,5338.181818181818,189328.0,39213,2049295.0,received,田中一郎,現金,PAY-00011127,2025-12-18,2049295.0
PO-2025-011128,2025-11-18,2025-11-21,SUP-EV-002,LGエナジーソリューション,DIRECT_MATERIAL,HMM,PO-NUM-00011128,JPY,1838160.0,4557.272727272727,183816.0,11470,2015518.0,received,山田太郎,手形,PAY-00011128,2025-12-18,2015518.0
PO-2025-011129,2025-11-15,2025-11-19,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,STM,PO-NUM-00011129,JPY,913230.0,3133.6363636363635,91323.0,580,1007419.0,received,山田太郎,bank_transfer,PAY-00011129,2025-12-15,1007419.0
PO-2025-011130,2025-11-14,2025-11-15,SUP-SUSP-001,ヨロズ,MRO,HMM,PO-NUM-00011130,JPY,1968660.0,6009.090909090909,196866.0,52227,2119909.0,received,佐藤花子,銀行振込,PAY-00011130,2025-12-14,2119909.0
PO-2025-011131,2025-11-19,2025-11-24,SUP-SUSP-002,KYB,MRO,HTB,PO-NUM-00011131,JPY,1082070.0,5469.090909090909,108207.0,1359,1194934.0,received,山本進,手形,PAY-00011131,2025-12-19,1194934.0
PO-2025-011132,2025-11-18,2025-11-21,SUP-EV-003,BYD,MRO,HTB,PO-NUM-00011132,JPY,136080.0,4806.363636363636,13608.0,1314,153661.0,received,高橋美咲,bank_transfer,PAY-00011132,2025-12-18,153661.0
PO-2025-011133,2025-11-14,2025-11-16,SUP-EXHA-003,日本特殊陶業,MRO,HTB,PO-NUM-00011133,JPY,194947.0,4443.636363636363,19492.0,428,218899.0,received,鈴木次郎,手形,PAY-00011133,2025-12-14,218899.0
PO-2025-011134,2025-11-14,2025-11-18,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,HMM,PO-NUM-00011134,JPY,167580.0,3500.9090909090905,16758.0,4506,183682.0,received,高橋美咲,bank_transfer,PAY-00011134,2025-12-14,183682.0
PO-2025-011135,2025-11-14,2025-11-17,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HMM,PO-NUM-00011135,JPY,29623003.0,2622.7272727272725,2962297.0,350376,32237809.0,received,田中一郎,銀行振込,PAY-00011135,2025-12-14,32237809.0
PO-2025-011136,2025-11-22,2025-11-24,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00011136,JPY,5403283.0,5264.545454545454,540325.0,56628,5892772.0,received,山田太郎,銀行振込,PAY-00011136,2025-12-22,5892772.0
PO-2025-011137,2025-11-22,2025-11-23,SUP-SUSP-003,日立Astemo,MRO,KMM,PO-NUM-00011137,JPY,1986314.0,2626.363636363636,198630.0,46057,2141777.0,received,山田太郎,銀行振込,PAY-00011137,2025-12-22,2141777.0
PO-2025-011138,2025-11-14,2025-11-14,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,HMM,PO-NUM-00011138,JPY,1378792.0,4180.909090909091,137877.0,27384,1493885.0,received,山本進,bank_transfer,PAY-00011138,2025-12-14,1493885.0
PO-2025-011139,2025-11-13,2025-11-18,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,KMM,PO-NUM-00011139,JPY,1708711.0,2393.6363636363635,170868.0,21945,1860268.0,received,小林誠,現金,PAY-00011139,2025-12-13,1860268.0
PO-2025-011140,2025-11-16,2025-11-18,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,HMM,PO-NUM-00011140,JPY,2882577.0,4863.636363636363,288254.0,48455,3127727.0,received,山田太郎,銀行振込,PAY-00011140,2025-12-16,3127727.0
PO-2025-011141,2025-11-20,2025-11-24,SUP-EXHA-002,日本発条,MRO,KMM,PO-NUM-00011141,JPY,2685715.0,4806.363636363636,268569.0,62873,2896698.0,received,高橋美咲,bank_transfer,PAY-00011141,2025-12-20,2896698.0
PO-2025-011142,2025-11-15,2025-11-17,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,SZK,PO-NUM-00011142,JPY,7490296.0,4230.0,749028.0,31882,8212096.0,received,高橋美咲,bank_transfer,PAY-00011142,2025-12-15,8212096.0
PO-2025-011143,2025-11-14,2025-11-17,SUP-EV-003,BYD,DIRECT_MATERIAL,HTB,PO-NUM-00011143,JPY,3012962.0,5654.545454545454,301295.0,68262,3252215.0,received,山田太郎,現金,PAY-00011143,2025-12-14,3252215.0
PO-2025-011144,2025-11-22,2025-11-24,SUP-SUSP-003,日立Astemo,MRO,HMM,PO-NUM-00011144,JPY,1414476.0,2286.363636363636,141447.0,8513,1549926.0,received,田中一郎,手形,PAY-00011144,2025-12-22,1549926.0
PO-2025-011145,2025-11-18,2025-11-23,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,STM,PO-NUM-00011145,JPY,3145665.0,3282.7272727272725,314563.0,56225,3407615.0,received,高橋美咲,現金,PAY-00011145,2025-12-18,3407615.0
PO-2025-011146,2025-11-16,2025-11-20,SUP-EXHA-002,日本発条,MRO,HTB,PO-NUM-00011146,JPY,3179887.0,2539.090909090909,317986.0,5317,3495349.0,received,佐藤花子,bank_transfer,PAY-00011146,2025-12-16,3495349.0
PO-2025-011147,2025-11-10,2025-11-14,SUP-EV-003,BYD,MRO,STM,PO-NUM-00011147,JPY,3250497.0,5352.727272727272,325046.0,86499,3494933.0,received,田中一郎,銀行振込,PAY-00011147,2025-12-10,3494933.0
PO-2025-011148,2025-11-14,2025-11-15,SUP-AUTO-003,ジヤトコ,MRO,HMM,PO-NUM-00011148,JPY,3044361.0,3389.9999999999995,304432.0,55116,3297407.0,received,佐藤花子,手形,PAY-00011148,2025-12-14,3297407.0
PO-2025-011149,2025-11-23,2025-11-24,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HMM,PO-NUM-00011149,JPY,4285814.0,2290.9090909090905,428580.0,107272,4609642.0,received,山本進,bank_transfer,PAY-00011149,2025-12-23,4609642.0
PO-2025-011150,2025-11-15,2025-11-19,SUP-EXHA-002,日本発条,MRO,STM,PO-NUM-00011150,JPY,2842560.0,2920.9090909090905,284256.0,40782,3089247.0,received,佐藤花子,現金,PAY-00011150,2025-12-15,3089247.0
PO-2025-011151,2025-11-17,2025-11-22,SUP-EV-001,CATL,DIRECT_MATERIAL,SZK,PO-NUM-00011151,JPY,107838.0,3714.545454545454,10782.0,27,122679.0,received,山田太郎,現金,PAY-00011151,2025-12-17,122679.0
PO-2025-011152,2025-11-19,2025-11-20,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,HMM,PO-NUM-00011152,JPY,31194.0,2721.818181818181,3117.0,507,36798.0,received,田中一郎,手形,PAY-00011152,2025-12-19,36798.0
PO-2025-011153,2025-11-18,2025-11-20,SUP-AUTO-001,デンソー,MRO,SZK,PO-NUM-00011153,JPY,47628.0,3346.363636363636,4761.0,414,55656.0,received,山田太郎,bank_transfer,PAY-00011153,2025-12-18,55656.0
PO-2025-011154,2025-11-19,2025-11-22,SUP-EV-003,BYD,DIRECT_MATERIAL,STM,PO-NUM-00011154,JPY,9486918.0,2601.818181818181,948690.0,246159,10192311.0,received,田中一郎,bank_transfer,PAY-00011154,2025-12-19,10192311.0
PO-2025-011155,2025-11-17,2025-11-20,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,HTB,PO-NUM-00011155,JPY,3451500.0,2094.5454545454545,345150.0,72261,3726693.0,received,山本進,銀行振込,PAY-00011155,2025-12-17,3726693.0
PO-2025-011156,2025-11-22,2025-11-22,SUP-AUTO-003,ジヤトコ,MRO,STM,PO-NUM-00011156,JPY,921348.0,1442.7272727272723,92133.0,2643,1012425.0,received,山田太郎,手形,PAY-00011156,2025-12-22,1012425.0
PO-2025-011157,2025-11-17,2025-11-19,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,KMM,PO-NUM-00011157,JPY,538092.0,3785.454545454545,53808.0,11553,584511.0,received,小林誠,bank_transfer,PAY-00011157,2025-12-17,584511.0
PO-2025-011158,2025-11-22,2025-11-24,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,HTB,PO-NUM-00011158,JPY,506988.0,2689.090909090909,50697.0,12807,547836.0,received,佐藤花子,現金,PAY-00011158,2025-12-22,547836.0
PO-2025-011159,2025-11-21,2025-11-24,SUP-EXHA-003,日本特殊陶業,MRO,HTB,PO-NUM-00011159,JPY,816264.0,3215.454545454545,81624.0,13890,887535.0,received,小林誠,bank_transfer,PAY-00011159,2025-12-21,887535.0
PO-2025-011160,2025-11-21,2025-11-22,SUP-SUSP-003,日立Astemo,MRO,SZK,PO-NUM-00011160,JPY,878112.0,3900.0,87810.0,16881,953331.0,received,山本進,現金,PAY-00011160,2025-12-21,953331.0
PO-2025-011161,2025-11-21,2025-11-23,SUP-SUSP-001,ヨロズ,DIRECT_MATERIAL,HTB,PO-NUM-00011161,JPY,6959232.0,2879.9999999999995,695922.0,121371,7536951.0,received,高橋美咲,銀行振込,PAY-00011161,2025-12-21,7536951.0
PO-2025-011162,2025-11-23,2025-11-25,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00011162,JPY,739944.0,3676.363636363636,73992.0,22959,795021.0,received,佐藤花子,銀行振込,PAY-00011162,2025-12-23,795021.0
PO-2025-011163,2025-11-17,2025-11-17,SUP-ELEC-002,ボッシュ,MRO,KMM,PO-NUM-00011163,JPY,1718298.0,1393.6363636363635,171828.0,13800,1877859.0,received,小林誠,銀行振込,PAY-00011163,2025-12-17,1877859.0
PO-2025-011164,2025-11-23,2025-11-24,SUP-AUTO-001,デンソー,MRO,KMM,PO-NUM-00011164,JPY,780264.0,3384.545454545454,78024.0,22881,839130.0,received,高橋美咲,銀行振込,PAY-00011164,2025-12-23,839130.0
PO-2025-011165,2025-11-21,2025-11-24,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,STM,PO-NUM-00011165,JPY,804078.0,1729.090909090909,80406.0,24591,861795.0,received,田中一郎,現金,PAY-00011165,2025-12-21,861795.0
PO-2025-011166,2025-11-20,2025-11-23,SUP-EXHA-002,日本発条,MRO,HMM,PO-NUM-00011166,JPY,1607004.0,3709.090909090909,160698.0,21156,1750626.0,received,鈴木次郎,手形,PAY-00011166,2025-12-20,1750626.0
PO-2025-011167,2025-11-21,2025-11-21,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,SZK,PO-NUM-00011167,JPY,1330668.0,3894.545454545454,133065.0,34050,1433967.0,received,高橋美咲,手形,PAY-00011167,2025-12-21,1433967.0
PO-2025-011168,2025-11-16,2025-11-17,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,HMM,PO-NUM-00011168,JPY,726012.0,3698.181818181818,72600.0,11754,790926.0,received,鈴木次郎,現金,PAY-00011168,2025-12-16,790926.0
