purchase_order_id,order_date,expected_delivery_date,supplier_id,supplier_name,account_group,location_id,purchase_order_number,currency,order_subtotal_ex_tax,shipping_fee_ex_tax,tax_amount,discount_amount_incl_tax,order_total_incl_tax,order_status,approver,payment_method,payment_confirmation_id,payment_date,payment_amount
PO-2023-001553,2023-07-26,2023-08-02,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001554,JPY,87652,0,8765,0,96417,received,田中一郎,bank_transfer,PAY-00001554,2023-08-31,96417
PO-2023-001554,2023-07-26,2023-08-02,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001555,JPY,131128,800,13112,0,145040,received,鈴木次郎,bank_transfer,PAY-00001555,2023-08-31,145040
PO-2023-001555,2023-07-26,2023-08-02,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001556,JPY,105328,0,10532,0,115860,received,山田太郎,bank_transfer,PAY-00001556,2023-08-31,115860
PO-2023-001556,2023-07-26,2023-08-02,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001557,JPY,94760,0,9476,0,104236,received,山田太郎,bank_transfer,PAY-00001557,2023-09-01,104236
PO-2023-001557,2023-07-26,2023-08-02,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001558,JPY,13370,0,1337,0,14707,received,鈴木次郎,bank_transfer,PAY-00001558,2023-09-02,14707
PO-2023-001558,2023-07-26,2023-08-02,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001559,JPY,9555,300,955,0,10810,received,山田太郎,bank_transfer,PAY-00001559,2023-09-02,10810
PO-2023-001559,2023-07-26,2023-08-02,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001560,JPY,22410,800,2241,0,25451,received,鈴木次郎,bank_transfer,PAY-00001560,2023-09-03,25451
PO-2023-001560,2023-07-26,2023-08-02,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001561,JPY,2784935,300,278493,0,3063728,received,山田太郎,bank_transfer,PAY-00001561,2023-08-30,3063728
PO-2023-001561,2023-07-26,2023-08-02,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001562,JPY,880385,300,88038,0,968723,received,佐藤花子,bank_transfer,PAY-00001562,2023-09-01,968723
PO-2023-001562,2023-07-26,2023-08-02,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001563,JPY,184465,500,18446,0,203411,received,佐藤花子,bank_transfer,PAY-00001563,2023-08-30,203411
PO-2023-001563,2023-07-26,2023-08-02,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001564,JPY,76060,500,7606,0,84166,received,田中一郎,bank_transfer,PAY-00001564,2023-08-31,84166
PO-2023-001564,2023-07-26,2023-08-02,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001565,JPY,120260,800,12026,0,133086,received,鈴木次郎,bank_transfer,PAY-00001565,2023-09-01,133086
PO-2023-001565,2023-07-26,2023-08-02,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001566,JPY,114680,0,11468,0,126148,received,山田太郎,bank_transfer,PAY-00001566,2023-08-30,126148
PO-2023-001566,2023-07-26,2023-08-02,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001567,JPY,120110,500,12011,0,132621,received,田中一郎,bank_transfer,PAY-00001567,2023-09-02,132621
PO-2023-001567,2023-07-27,2023-08-03,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001568,JPY,3754,500,375,0,4629,received,佐藤花子,bank_transfer,PAY-00001568,2023-09-01,4629
PO-2023-001568,2023-07-27,2023-08-03,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001569,JPY,9000,800,900,0,10700,received,山田太郎,bank_transfer,PAY-00001569,2023-09-01,10700
PO-2023-001569,2023-07-27,2023-08-03,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001570,JPY,3368,0,336,0,3704,received,田中一郎,bank_transfer,PAY-00001570,2023-09-04,3704
PO-2023-001570,2023-07-27,2023-08-03,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001571,JPY,58838,800,5883,0,65521,received,鈴木次郎,bank_transfer,PAY-00001571,2023-09-04,65521
PO-2023-001571,2023-07-27,2023-08-03,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001572,JPY,6521,500,652,0,7673,received,山田太郎,bank_transfer,PAY-00001572,2023-09-04,7673
PO-2023-001572,2023-07-27,2023-08-03,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001573,JPY,35992,300,3599,0,39891,received,佐藤花子,bank_transfer,PAY-00001573,2023-09-01,39891
PO-2023-001573,2023-07-27,2023-08-03,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001574,JPY,14964,300,1496,0,16760,received,鈴木次郎,bank_transfer,PAY-00001574,2023-09-01,16760
PO-2023-001574,2023-07-27,2023-08-03,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001575,JPY,11634,500,1163,0,13297,received,鈴木次郎,bank_transfer,PAY-00001575,2023-09-04,13297
PO-2023-001575,2023-08-01,2023-08-08,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001576,JPY,8420,500,842,0,9762,received,佐藤花子,bank_transfer,PAY-00001576,2023-09-08,9762
PO-2023-001576,2023-08-01,2023-08-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001577,JPY,19800,0,1980,0,21780,received,山田太郎,bank_transfer,PAY-00001577,2023-09-05,21780
PO-2023-001577,2023-08-01,2023-08-08,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001578,JPY,33770,800,3377,0,37947,received,佐藤花子,bank_transfer,PAY-00001578,2023-09-07,37947
PO-2023-001578,2023-08-01,2023-08-08,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001579,JPY,385250,800,38525,0,424575,received,田中一郎,bank_transfer,PAY-00001579,2023-09-05,424575
PO-2023-001579,2023-08-01,2023-08-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001580,JPY,39920,500,3992,0,44412,received,山田太郎,bank_transfer,PAY-00001580,2023-09-09,44412
PO-2023-001580,2023-08-01,2023-08-08,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001581,JPY,353760,0,35376,0,389136,received,田中一郎,bank_transfer,PAY-00001581,2023-09-09,389136
PO-2023-001581,2023-08-01,2023-08-08,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001582,JPY,56210,500,5621,0,62331,received,鈴木次郎,bank_transfer,PAY-00001582,2023-09-08,62331
PO-2023-001582,2023-08-01,2023-08-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001583,JPY,143910,0,14391,0,158301,received,佐藤花子,bank_transfer,PAY-00001583,2023-09-07,158301
PO-2023-001583,2023-08-03,2023-08-10,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001584,JPY,17580,300,1758,0,19638,received,佐藤花子,bank_transfer,PAY-00001584,2023-09-07,19638
PO-2023-001584,2023-08-03,2023-08-10,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001585,JPY,3140,500,314,0,3954,received,佐藤花子,bank_transfer,PAY-00001585,2023-09-09,3954
PO-2023-001585,2023-08-03,2023-08-10,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001586,JPY,11280,300,1128,0,12708,received,鈴木次郎,bank_transfer,PAY-00001586,2023-09-07,12708
PO-2023-001586,2023-08-03,2023-08-10,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001587,JPY,2015884,300,201588,0,2217772,received,鈴木次郎,bank_transfer,PAY-00001587,2023-09-11,2217772
PO-2023-001587,2023-08-03,2023-08-10,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001588,JPY,622608,500,62260,0,685368,received,田中一郎,bank_transfer,PAY-00001588,2023-09-10,685368
PO-2023-001588,2023-08-03,2023-08-10,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001589,JPY,274532,0,27453,0,301985,received,田中一郎,bank_transfer,PAY-00001589,2023-09-11,301985
PO-2023-001589,2023-08-03,2023-08-10,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001590,JPY,54420,0,5442,0,59862,received,田中一郎,bank_transfer,PAY-00001590,2023-09-07,59862
PO-2023-001590,2023-08-03,2023-08-10,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001591,JPY,69096,0,6909,0,76005,received,鈴木次郎,bank_transfer,PAY-00001591,2023-09-11,76005
PO-2023-001591,2023-08-03,2023-08-10,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001592,JPY,82016,500,8201,0,90717,received,田中一郎,bank_transfer,PAY-00001592,2023-09-09,90717
PO-2023-001592,2023-08-03,2023-08-10,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001593,JPY,101920,0,10192,0,112112,received,鈴木次郎,bank_transfer,PAY-00001593,2023-09-07,112112
PO-2023-001593,2023-08-10,2023-08-17,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001594,JPY,13392,0,1339,0,14731,received,佐藤花子,bank_transfer,PAY-00001594,2023-09-16,14731
PO-2023-001594,2023-08-10,2023-08-17,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001595,JPY,8658,0,865,0,9523,received,田中一郎,bank_transfer,PAY-00001595,2023-09-16,9523
PO-2023-001595,2023-08-10,2023-08-17,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001596,JPY,52920,500,5292,0,58712,received,田中一郎,bank_transfer,PAY-00001596,2023-09-17,58712
PO-2023-001596,2023-08-10,2023-08-17,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001597,JPY,5423643,500,542364,0,5966507,received,山田太郎,bank_transfer,PAY-00001597,2023-09-16,5966507
PO-2023-001597,2023-08-10,2023-08-17,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001598,JPY,1623051,300,162305,0,1785656,received,佐藤花子,bank_transfer,PAY-00001598,2023-09-17,1785656
PO-2023-001598,2023-08-10,2023-08-17,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001599,JPY,527085,800,52708,0,580593,received,鈴木次郎,bank_transfer,PAY-00001599,2023-09-16,580593
PO-2023-001599,2023-08-10,2023-08-17,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001600,JPY,256509,500,25650,0,282659,received,鈴木次郎,bank_transfer,PAY-00001600,2023-09-15,282659
PO-2023-001600,2023-08-10,2023-08-17,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001601,JPY,151929,0,15192,0,167121,received,佐藤花子,bank_transfer,PAY-00001601,2023-09-17,167121
PO-2023-001601,2023-08-10,2023-08-17,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001602,JPY,186318,800,18631,0,205749,received,山田太郎,bank_transfer,PAY-00001602,2023-09-15,205749
PO-2023-001602,2023-08-10,2023-08-17,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001603,JPY,184878,300,18487,0,203665,received,田中一郎,bank_transfer,PAY-00001603,2023-09-17,203665
PO-2023-001603,2023-08-22,2023-08-29,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001604,JPY,3516,800,351,0,4667,received,田中一郎,bank_transfer,PAY-00001604,2023-09-28,4667
PO-2023-001604,2023-08-22,2023-08-29,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001605,JPY,768,300,76,0,1144,received,佐藤花子,bank_transfer,PAY-00001605,2023-09-28,1144
PO-2023-001605,2023-08-22,2023-08-29,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001606,JPY,6462,800,646,0,7908,received,田中一郎,bank_transfer,PAY-00001606,2023-09-30,7908
PO-2023-001606,2023-08-22,2023-08-29,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001607,JPY,490356,800,49035,0,540191,received,佐藤花子,bank_transfer,PAY-00001607,2023-09-30,540191
PO-2023-001607,2023-08-22,2023-08-29,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001608,JPY,94211,500,9421,0,104132,received,佐藤花子,bank_transfer,PAY-00001608,2023-09-26,104132
PO-2023-001608,2023-08-22,2023-08-29,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001609,JPY,54351,800,5435,0,60586,received,山田太郎,bank_transfer,PAY-00001609,2023-09-30,60586
PO-2023-001609,2023-08-22,2023-08-29,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001610,JPY,19248,0,1924,0,21172,received,田中一郎,bank_transfer,PAY-00001610,2023-09-27,21172
PO-2023-001610,2023-08-22,2023-08-29,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001611,JPY,27427,500,2742,0,30669,received,山田太郎,bank_transfer,PAY-00001611,2023-09-30,30669
PO-2023-001611,2023-08-22,2023-08-29,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001612,JPY,24948,500,2494,0,27942,received,田中一郎,bank_transfer,PAY-00001612,2023-09-26,27942
PO-2023-001612,2023-08-22,2023-08-29,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001613,JPY,17382,500,1738,0,19620,received,佐藤花子,bank_transfer,PAY-00001613,2023-09-29,19620
PO-2023-001613,2023-09-01,2023-09-08,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001614,JPY,17985,800,1798,0,20583,received,佐藤花子,bank_transfer,PAY-00001614,2023-10-06,20583
PO-2023-001614,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001615,JPY,12100,500,1210,0,13810,received,佐藤花子,bank_transfer,PAY-00001615,2023-10-09,13810
PO-2023-001615,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001616,JPY,48180,300,4818,0,53298,received,山田太郎,bank_transfer,PAY-00001616,2023-10-06,53298
PO-2023-001616,2023-09-01,2023-09-08,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001617,JPY,1649780,0,164978,0,1814758,received,佐藤花子,bank_transfer,PAY-00001617,2023-10-07,1814758
PO-2023-001617,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001618,JPY,564640,800,56464,0,621904,received,鈴木次郎,bank_transfer,PAY-00001618,2023-10-06,621904
PO-2023-001618,2023-09-01,2023-09-08,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001619,JPY,188265,800,18826,0,207891,received,鈴木次郎,bank_transfer,PAY-00001619,2023-10-07,207891
PO-2023-001619,2023-09-01,2023-09-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001620,JPY,105815,500,10581,0,116896,received,鈴木次郎,bank_transfer,PAY-00001620,2023-10-09,116896
PO-2023-001620,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001621,JPY,153485,0,15348,0,168833,received,佐藤花子,bank_transfer,PAY-00001621,2023-10-10,168833
PO-2023-001621,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001622,JPY,105500,800,10550,0,116850,received,田中一郎,bank_transfer,PAY-00001622,2023-10-07,116850
PO-2023-001622,2023-09-01,2023-09-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001623,JPY,115830,300,11583,0,127713,received,鈴木次郎,bank_transfer,PAY-00001623,2023-10-07,127713
PO-2023-001623,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001624,JPY,83754,0,8375,0,92129,received,佐藤花子,bank_transfer,PAY-00001624,2023-10-08,92129
PO-2023-001624,2023-09-01,2023-09-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001625,JPY,146685,0,14668,0,161353,received,鈴木次郎,bank_transfer,PAY-00001625,2023-10-08,161353
PO-2023-001625,2023-09-01,2023-09-08,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001626,JPY,209550,300,20955,0,230805,received,田中一郎,bank_transfer,PAY-00001626,2023-10-08,230805
PO-2023-001626,2023-09-01,2023-09-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001627,JPY,1095105,800,109510,0,1205415,received,田中一郎,bank_transfer,PAY-00001627,2023-10-07,1205415
PO-2023-001627,2023-09-01,2023-09-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001628,JPY,267465,300,26746,0,294511,received,鈴木次郎,bank_transfer,PAY-00001628,2023-10-09,294511
PO-2023-001628,2023-09-01,2023-09-08,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001629,JPY,1255452,500,125545,0,1381497,received,田中一郎,bank_transfer,PAY-00001629,2023-10-09,1381497
PO-2023-001629,2023-09-01,2023-09-08,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001630,JPY,357456,800,35745,0,394001,received,鈴木次郎,bank_transfer,PAY-00001630,2023-10-09,394001
PO-2023-001630,2023-09-01,2023-09-08,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00001631,JPY,588126,800,58812,0,647738,received,鈴木次郎,bank_transfer,PAY-00001631,2023-10-07,647738
PO-2023-001631,2023-09-04,2023-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001632,JPY,21492,500,2149,0,24141,received,山田太郎,bank_transfer,PAY-00001632,2023-10-10,24141
PO-2023-001632,2023-09-04,2023-09-11,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001633,JPY,23208,500,2320,0,26028,received,田中一郎,bank_transfer,PAY-00001633,2023-10-12,26028
PO-2023-001633,2023-09-04,2023-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001634,JPY,23400,0,2340,0,25740,received,田中一郎,bank_transfer,PAY-00001634,2023-10-11,25740
PO-2023-001634,2023-09-04,2023-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001635,JPY,2166522,500,216652,0,2383674,received,田中一郎,bank_transfer,PAY-00001635,2023-10-13,2383674
PO-2023-001635,2023-09-04,2023-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001636,JPY,684282,800,68428,0,753510,received,田中一郎,bank_transfer,PAY-00001636,2023-10-12,753510
PO-2023-001636,2023-09-04,2023-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001637,JPY,273798,0,27379,0,301177,received,鈴木次郎,bank_transfer,PAY-00001637,2023-10-10,301177
PO-2023-001637,2023-09-04,2023-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001638,JPY,64302,500,6430,0,71232,received,山田太郎,bank_transfer,PAY-00001638,2023-10-09,71232
PO-2023-001638,2023-09-04,2023-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001639,JPY,194910,300,19491,0,214701,received,田中一郎,bank_transfer,PAY-00001639,2023-10-13,214701
PO-2023-001639,2023-09-04,2023-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001640,JPY,138744,500,13874,0,153118,received,佐藤花子,bank_transfer,PAY-00001640,2023-10-09,153118
PO-2023-001640,2023-09-04,2023-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00001641,JPY,124044,500,12404,0,136948,received,田中一郎,bank_transfer,PAY-00001641,2023-10-13,136948
PO-2023-001641,2023-09-07,2023-09-14,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001642,JPY,38740,800,3874,0,43414,received,鈴木次郎,bank_transfer,PAY-00001642,2023-10-12,43414
PO-2023-001642,2023-09-07,2023-09-14,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001643,JPY,13150,500,1315,0,14965,received,鈴木次郎,bank_transfer,PAY-00001643,2023-10-15,14965
PO-2023-001643,2023-09-07,2023-09-14,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001644,JPY,71850,0,7185,0,79035,received,佐藤花子,bank_transfer,PAY-00001644,2023-10-12,79035
PO-2023-001644,2023-09-07,2023-09-14,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001645,JPY,5597160,0,559716,0,6156876,received,田中一郎,bank_transfer,PAY-00001645,2023-10-16,6156876
PO-2023-001645,2023-09-07,2023-09-14,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001646,JPY,1400410,500,140041,0,1540951,received,鈴木次郎,bank_transfer,PAY-00001646,2023-10-13,1540951
PO-2023-001646,2023-09-07,2023-09-14,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001647,JPY,756760,800,75676,0,833236,received,田中一郎,bank_transfer,PAY-00001647,2023-10-13,833236
PO-2023-001647,2023-09-07,2023-09-14,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001648,JPY,288950,300,28895,0,318145,received,鈴木次郎,bank_transfer,PAY-00001648,2023-10-16,318145
PO-2023-001648,2023-09-07,2023-09-14,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001649,JPY,255930,0,25593,0,281523,received,山田太郎,bank_transfer,PAY-00001649,2023-10-14,281523
PO-2023-001649,2023-09-07,2023-09-14,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001650,JPY,120540,800,12054,0,133394,received,山田太郎,bank_transfer,PAY-00001650,2023-10-15,133394
PO-2023-001650,2023-09-07,2023-09-14,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001651,JPY,162120,500,16212,0,178832,received,佐藤花子,bank_transfer,PAY-00001651,2023-10-14,178832
PO-2023-001651,2023-09-16,2023-09-23,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001652,JPY,40677,0,4067,0,44744,received,田中一郎,bank_transfer,PAY-00001652,2023-10-22,44744
PO-2023-001652,2023-09-16,2023-09-23,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001653,JPY,12383,0,1238,0,13621,received,佐藤花子,bank_transfer,PAY-00001653,2023-10-21,13621
PO-2023-001653,2023-09-16,2023-09-23,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001654,JPY,30618,500,3061,0,34179,received,佐藤花子,bank_transfer,PAY-00001654,2023-10-22,34179
PO-2023-001654,2023-09-16,2023-09-23,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001655,JPY,2383626,0,238362,0,2621988,received,田中一郎,bank_transfer,PAY-00001655,2023-10-22,2621988
PO-2023-001655,2023-09-16,2023-09-23,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001656,JPY,798266,800,79826,0,878892,received,田中一郎,bank_transfer,PAY-00001656,2023-10-23,878892
PO-2023-001656,2023-09-16,2023-09-23,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001657,JPY,402157,0,40215,0,442372,received,佐藤花子,bank_transfer,PAY-00001657,2023-10-22,442372
PO-2023-001657,2023-09-16,2023-09-23,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001658,JPY,159747,800,15974,0,176521,received,佐藤花子,bank_transfer,PAY-00001658,2023-10-22,176521
PO-2023-001658,2023-09-16,2023-09-23,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001659,JPY,263242,500,26324,0,290066,received,田中一郎,bank_transfer,PAY-00001659,2023-10-24,290066
PO-2023-001659,2023-09-16,2023-09-23,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001660,JPY,189952,0,18995,0,208947,received,佐藤花子,bank_transfer,PAY-00001660,2023-10-21,208947
PO-2023-001660,2023-09-16,2023-09-23,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001661,JPY,111160,300,11116,0,122576,received,山田太郎,bank_transfer,PAY-00001661,2023-10-22,122576
PO-2023-001661,2023-09-22,2023-09-29,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001662,JPY,2382,500,238,0,3120,received,田中一郎,bank_transfer,PAY-00001662,2023-10-31,3120
PO-2023-001662,2023-09-22,2023-09-29,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001663,JPY,1804,800,180,0,2784,received,山田太郎,bank_transfer,PAY-00001663,2023-10-30,2784
PO-2023-001663,2023-09-22,2023-09-29,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001664,JPY,3060,300,306,0,3666,received,鈴木次郎,bank_transfer,PAY-00001664,2023-10-30,3666
PO-2023-001664,2023-09-22,2023-09-29,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001665,JPY,520408,0,52040,0,572448,received,田中一郎,bank_transfer,PAY-00001665,2023-10-27,572448
PO-2023-001665,2023-09-22,2023-09-29,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001666,JPY,151264,800,15126,0,167190,received,鈴木次郎,bank_transfer,PAY-00001666,2023-10-27,167190
PO-2023-001666,2023-09-22,2023-09-29,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001667,JPY,43230,300,4323,0,47853,received,鈴木次郎,bank_transfer,PAY-00001667,2023-10-29,47853
PO-2023-001667,2023-09-22,2023-09-29,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001668,JPY,24744,500,2474,0,27718,received,田中一郎,bank_transfer,PAY-00001668,2023-10-27,27718
PO-2023-001668,2023-09-22,2023-09-29,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001669,JPY,25642,0,2564,0,28206,received,田中一郎,bank_transfer,PAY-00001669,2023-10-30,28206
PO-2023-001669,2023-09-22,2023-09-29,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001670,JPY,19536,0,1953,0,21489,received,田中一郎,bank_transfer,PAY-00001670,2023-10-31,21489
PO-2023-001670,2023-09-22,2023-09-29,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00001671,JPY,12840,300,1284,0,14424,received,山田太郎,bank_transfer,PAY-00001671,2023-10-27,14424
