shipment_id,order_id,line_number,product_id,quantity,carrier_name,transportation_mode,planned_ship_date,actual_ship_timestamp,expected_ship_date,actual_arrival_timestamp,delivery_status
SEI-air-20230821-001,ORD-000386,2,ENP-ENP1,19,西濃運輸,air,2023-08-21,2023-08-22 02:27:37,2023-08-21,2023-08-24 10:29:37,delivered
NPL-air-20230818-001,ORD-000387,1,ZRV-RZ3,1,日本通運,air,2023-08-18,2023-08-18 20:45:19,2023-08-18,2023-08-22 11:55:19,delivered
SEI-sea-20230818-001,ORD-000387,1,ZRV-RZ3,1,西濃運輸,sea,2023-08-18,2023-08-18 21:19:19,2023-08-18,2023-08-21 13:55:19,delivered
HNL-sea-20230824-001,ORD-000388,1,FIT-GR3,1,ホンダロジスティクス,sea,2023-08-24,2023-08-25 02:00:21,2023-08-24,2023-08-30 12:12:21,delivered
NPL-sea-20230826-001,ORD-000389,1,FIT-GR3,3,日本通運,sea,2023-08-26,2023-08-26 19:30:27,2023-08-26,2023-08-28 11:54:27,delayed
YML-air-20230821-001,ORD-000389,1,FIT-GR3,3,ヤマトロジスティクス,air,2023-08-21,2023-08-21 23:42:27,2023-08-21,2023-08-27 10:57:27,delivered
YML-air-20230821-001,ORD-000389,2,NOE-JG4,1,ヤマトロジスティクス,air,2023-08-21,2023-08-21 23:42:27,2023-08-21,2023-08-27 10:57:27,delivered
YML-air-20230821-001,ORD-000389,3,ZRV-RZ3,1,ヤマトロジスティクス,air,2023-08-21,2023-08-21 23:42:27,2023-08-21,2023-08-27 10:57:27,delivered
SEI-sea-20230901-001,ORD-000390,1,FRD-GB5,1,西濃運輸,sea,2023-09-01,2023-09-02 06:45:02,2023-09-01,2023-09-06 15:30:02,delayed
SEI-sea-20230901-001,ORD-000390,2,HDE-ZC1,1,西濃運輸,sea,2023-09-01,2023-09-02 06:45:02,2023-09-01,2023-09-06 15:30:02,delayed
HNL-air-20230907-001,ORD-000391,1,FRD-GB5,1,ホンダロジスティクス,air,2023-09-07,2023-09-08 07:30:42,2023-09-07,2023-09-13 21:39:42,delayed
HNL-air-20230907-001,ORD-000391,2,NOE-JG4,1,ホンダロジスティクス,air,2023-09-07,2023-09-08 07:30:42,2023-09-07,2023-09-13 21:39:42,delayed
HNL-air-20230907-001,ORD-000391,3,VZL-RV3,1,ホンダロジスティクス,air,2023-09-07,2023-09-08 07:30:42,2023-09-07,2023-09-13 21:39:42,delayed
YML-road-20230828-001,ORD-000392,1,ZRV-RZ3,1,ヤマトロジスティクス,road,2023-08-28,2023-08-28 20:35:00,2023-08-28,2023-09-03 10:04:00,delivered
YML-road-20230828-001,ORD-000392,2,FRD-GB5,2,ヤマトロジスティクス,road,2023-08-28,2023-08-28 20:35:00,2023-08-28,2023-09-03 10:04:00,delivered
YML-sea-20230904-001,ORD-000392,1,ZRV-RZ3,1,ヤマトロジスティクス,sea,2023-09-04,2023-09-04 22:09:00,2023-09-04,2023-09-08 08:30:00,delayed
YML-sea-20230904-001,ORD-000392,2,FRD-GB5,2,ヤマトロジスティクス,sea,2023-09-04,2023-09-04 22:09:00,2023-09-04,2023-09-08 08:30:00,delayed
YML-air-20230831-001,ORD-000392,1,ZRV-RZ3,1,ヤマトロジスティクス,air,2023-08-31,2023-09-01 02:31:00,2023-08-31,2023-09-07 11:30:00,delayed
YML-air-20230831-001,ORD-000392,2,FRD-GB5,3,ヤマトロジスティクス,air,2023-08-31,2023-09-01 02:31:00,2023-08-31,2023-09-07 11:30:00,delayed
HNT-sea-20230909-001,ORD-000393,1,NOE-JG4,2,ホンダトランスポート,sea,2023-09-09,2023-09-09 18:02:46,2023-09-09,2023-09-12 06:38:46,delayed
HNT-sea-20230909-001,ORD-000393,2,SWN-RP6,7,ホンダトランスポート,sea,2023-09-09,2023-09-09 18:02:46,2023-09-09,2023-09-12 06:38:46,delayed
SEI-road-20230904-001,ORD-000394,1,SWN-RP6,1,西濃運輸,road,2023-09-04,2023-09-05 00:49:21,2023-09-04,2023-09-08 10:34:21,delivered
SEI-road-20230904-001,ORD-000394,2,FIT-GR3,1,西濃運輸,road,2023-09-04,2023-09-05 00:49:21,2023-09-04,2023-09-08 10:34:21,delivered
NPL-sea-20230913-001,ORD-000395,1,FRD-GB5,1,日本通運,sea,2023-09-13,2023-09-14 00:25:51,2023-09-13,2023-09-19 13:38:51,delayed
NPL-sea-20230913-001,ORD-000395,2,SWN-RP6,1,日本通運,sea,2023-09-13,2023-09-14 00:25:51,2023-09-13,2023-09-19 13:38:51,delayed
NPL-sea-20230913-001,ORD-000395,3,VZL-RV3,2,日本通運,sea,2023-09-13,2023-09-14 00:25:51,2023-09-13,2023-09-19 13:38:51,delayed
YML-air-20230902-001,ORD-000396,1,PLT-YF3,5,ヤマトロジスティクス,air,2023-09-02,2023-09-02 18:13:30,2023-09-02,2023-09-08 08:58:30,delivered
YML-air-20230902-001,ORD-000396,2,ODY-RC1,1,ヤマトロジスティクス,air,2023-09-02,2023-09-02 18:13:30,2023-09-02,2023-09-08 08:58:30,delivered
YML-air-20230902-001,ORD-000396,3,PRO-ZC5,1,ヤマトロジスティクス,air,2023-09-02,2023-09-02 18:13:30,2023-09-02,2023-09-08 08:58:30,delivered
YML-air-20230902-001,ORD-000396,4,CRV-RT5,1,ヤマトロジスティクス,air,2023-09-02,2023-09-02 18:13:30,2023-09-02,2023-09-08 08:58:30,delivered
HNT-road-20230909-001,ORD-000396,1,PLT-YF3,5,ホンダトランスポート,road,2023-09-09,2023-09-10 00:40:30,2023-09-09,2023-09-13 11:18:30,delivered
HNT-road-20230909-001,ORD-000396,2,ODY-RC1,1,ホンダトランスポート,road,2023-09-09,2023-09-10 00:40:30,2023-09-09,2023-09-13 11:18:30,delivered
HNT-road-20230909-001,ORD-000396,3,PRO-ZC5,1,ホンダトランスポート,road,2023-09-09,2023-09-10 00:40:30,2023-09-09,2023-09-13 11:18:30,delivered
HNT-road-20230909-001,ORD-000396,4,CRV-RT5,1,ホンダトランスポート,road,2023-09-09,2023-09-10 00:40:30,2023-09-09,2023-09-13 11:18:30,delivered
NPL-sea-20230913-002,ORD-000396,1,PLT-YF3,5,日本通運,sea,2023-09-13,2023-09-14 00:44:30,2023-09-13,2023-09-15 10:29:30,delayed
NPL-sea-20230913-002,ORD-000396,2,ODY-RC1,3,日本通運,sea,2023-09-13,2023-09-14 00:44:30,2023-09-13,2023-09-15 10:29:30,delayed
NPL-sea-20230913-002,ORD-000396,3,PRO-ZC5,3,日本通運,sea,2023-09-13,2023-09-14 00:44:30,2023-09-13,2023-09-15 10:29:30,delayed
NPL-sea-20230913-002,ORD-000396,4,CRV-RT5,3,日本通運,sea,2023-09-13,2023-09-14 00:44:30,2023-09-13,2023-09-15 10:29:30,delayed
HNL-road-20230908-001,ORD-000397,1,PSP-YF7,5,ホンダロジスティクス,road,2023-09-08,2023-09-08 18:43:13,2023-09-08,2023-09-15 03:08:13,delivered
HNL-road-20230908-001,ORD-000397,2,PRO-ZC5,16,ホンダロジスティクス,road,2023-09-08,2023-09-08 18:43:13,2023-09-08,2023-09-15 03:08:13,delivered
YML-road-20230912-001,ORD-000397,1,PSP-YF7,5,ヤマトロジスティクス,road,2023-09-12,2023-09-12 17:40:13,2023-09-12,2023-09-14 05:40:13,delivered
YML-road-20230912-001,ORD-000397,2,PRO-ZC5,17,ヤマトロジスティクス,road,2023-09-12,2023-09-12 17:40:13,2023-09-12,2023-09-14 05:40:13,delivered
NPL-air-20230912-001,ORD-000398,1,VZL-RV3,3,日本通運,air,2023-09-12,2023-09-13 07:14:41,2023-09-12,2023-09-16 23:28:41,delayed
HNL-road-20230909-001,ORD-000398,1,VZL-RV3,3,ホンダロジスティクス,road,2023-09-09,2023-09-10 05:50:41,2023-09-09,2023-09-15 22:57:41,delayed
YML-road-20230911-001,ORD-000398,1,VZL-RV3,3,ヤマトロジスティクス,road,2023-09-11,2023-09-11 23:59:41,2023-09-11,2023-09-16 13:10:41,delayed
NPL-road-20230916-001,ORD-000399,1,HDE-ZC1,5,日本通運,road,2023-09-16,2023-09-16 20:45:54,2023-09-16,2023-09-22 10:51:54,delayed
NPL-road-20230916-001,ORD-000399,2,FIT-GR3,2,日本通運,road,2023-09-16,2023-09-16 20:45:54,2023-09-16,2023-09-22 10:51:54,delayed
NPL-air-20230908-001,ORD-000400,1,VZL-RV3,2,日本通運,air,2023-09-08,2023-09-09 00:27:24,2023-09-08,2023-09-12 09:35:24,delivered
HNL-road-20230912-001,ORD-000400,1,VZL-RV3,2,ホンダロジスティクス,road,2023-09-12,2023-09-13 02:08:24,2023-09-12,2023-09-16 15:46:24,delayed
HNL-air-20230910-001,ORD-000400,1,VZL-RV3,2,ホンダロジスティクス,air,2023-09-10,2023-09-10 23:26:24,2023-09-10,2023-09-16 08:19:24,delayed
YML-air-20230909-001,ORD-000401,1,FIT-GR3,5,ヤマトロジスティクス,air,2023-09-09,2023-09-10 07:23:22,2023-09-09,2023-09-12 22:44:22,delivered
HNT-sea-20230911-001,ORD-000401,1,FIT-GR3,5,ホンダトランスポート,sea,2023-09-11,2023-09-12 07:52:22,2023-09-11,2023-09-13 20:21:22,delivered
HNT-road-20230922-001,ORD-000402,1,SWN-RP6,2,ホンダトランスポート,road,2023-09-22,2023-09-22 18:42:47,2023-09-22,2023-09-24 09:55:47,delayed
HNT-road-20230922-001,ORD-000402,2,FRD-GB5,6,ホンダトランスポート,road,2023-09-22,2023-09-22 18:42:47,2023-09-22,2023-09-24 09:55:47,delayed
SEI-air-20230912-001,ORD-000403,1,NOE-JG4,7,西濃運輸,air,2023-09-12,2023-09-13 00:03:00,2023-09-12,2023-09-19 16:22:00,delivered
SEI-air-20230912-001,ORD-000403,2,VZL-RV3,3,西濃運輸,air,2023-09-12,2023-09-13 00:03:00,2023-09-12,2023-09-19 16:22:00,delivered
HNL-road-20230913-001,ORD-000404,1,ZRV-RZ3,3,ホンダロジスティクス,road,2023-09-13,2023-09-14 10:07:20,2023-09-13,2023-09-20 00:40:20,delivered
SEI-road-20230924-001,ORD-000404,1,ZRV-RZ3,4,西濃運輸,road,2023-09-24,2023-09-25 03:33:20,2023-09-24,2023-09-26 12:09:20,delivered
NPL-air-20230914-001,ORD-000405,1,FIT-GR3,1,日本通運,air,2023-09-14,2023-09-15 03:05:57,2023-09-14,2023-09-20 15:02:57,delivered
NPL-air-20230914-001,ORD-000405,2,HDE-ZC1,2,日本通運,air,2023-09-14,2023-09-15 03:05:57,2023-09-14,2023-09-20 15:02:57,delivered
SEI-sea-20230921-001,ORD-000405,1,FIT-GR3,1,西濃運輸,sea,2023-09-21,2023-09-21 22:52:57,2023-09-21,2023-09-25 11:10:57,delivered
SEI-sea-20230921-001,ORD-000405,2,HDE-ZC1,2,西濃運輸,sea,2023-09-21,2023-09-21 22:52:57,2023-09-21,2023-09-25 11:10:57,delivered
SEI-sea-20230921-001,ORD-000405,3,VZL-RV3,1,西濃運輸,sea,2023-09-21,2023-09-21 22:52:57,2023-09-21,2023-09-25 11:10:57,delivered
YML-sea-20230918-001,ORD-000406,1,ZRV-RZ3,2,ヤマトロジスティクス,sea,2023-09-18,2023-09-18 17:50:46,2023-09-18,2023-09-20 10:34:46,delivered
YML-sea-20230915-001,ORD-000406,1,ZRV-RZ3,3,ヤマトロジスティクス,sea,2023-09-15,2023-09-15 20:56:46,2023-09-15,2023-09-17 13:11:46,delivered
YML-sea-20230915-001,ORD-000406,2,FRD-GB5,1,ヤマトロジスティクス,sea,2023-09-15,2023-09-15 20:56:46,2023-09-15,2023-09-17 13:11:46,delivered
HNL-road-20230920-001,ORD-000407,1,FRD-GB5,1,ホンダロジスティクス,road,2023-09-20,2023-09-21 04:42:29,2023-09-20,2023-09-23 16:26:29,delivered
HNL-road-20230920-001,ORD-000407,2,ZRV-RZ3,3,ホンダロジスティクス,road,2023-09-20,2023-09-21 04:42:29,2023-09-20,2023-09-23 16:26:29,delivered
YML-air-20230916-001,ORD-000407,1,FRD-GB5,1,ヤマトロジスティクス,air,2023-09-16,2023-09-17 04:34:29,2023-09-16,2023-09-22 18:32:29,delivered
YML-air-20230916-001,ORD-000407,2,ZRV-RZ3,3,ヤマトロジスティクス,air,2023-09-16,2023-09-17 04:34:29,2023-09-16,2023-09-22 18:32:29,delivered
SEI-sea-20230918-001,ORD-000408,1,CRV-RT5,8,西濃運輸,sea,2023-09-18,2023-09-19 04:18:03,2023-09-18,2023-09-21 19:14:03,delivered
HNT-air-20230922-001,ORD-000408,1,CRV-RT5,8,ホンダトランスポート,air,2023-09-22,2023-09-23 04:33:03,2023-09-22,2023-09-24 19:01:03,delivered
HNL-sea-20230917-001,ORD-000408,1,CRV-RT5,9,ホンダロジスティクス,sea,2023-09-17,2023-09-18 07:45:03,2023-09-17,2023-09-23 17:19:03,delivered
SEI-road-20230926-001,ORD-000409,1,FRD-GB5,3,西濃運輸,road,2023-09-26,2023-09-26 21:48:26,2023-09-26,2023-10-01 12:51:26,delayed
HNL-road-20230917-001,ORD-000409,1,FRD-GB5,4,ホンダロジスティクス,road,2023-09-17,2023-09-18 04:01:26,2023-09-17,2023-09-19 14:34:26,delivered
NPL-sea-20230923-001,ORD-000410,1,VZL-RV3,1,日本通運,sea,2023-09-23,2023-09-23 21:00:43,2023-09-23,2023-09-27 11:45:43,delivered
NPL-sea-20230923-001,ORD-000410,2,SWN-RP6,1,日本通運,sea,2023-09-23,2023-09-23 21:00:43,2023-09-23,2023-09-27 11:45:43,delivered
NPL-sea-20230923-001,ORD-000410,3,FIT-GR3,1,日本通運,sea,2023-09-23,2023-09-23 21:00:43,2023-09-23,2023-09-27 11:45:43,delivered
SEI-sea-20231005-001,ORD-000411,1,SWN-RP6,1,西濃運輸,sea,2023-10-05,2023-10-06 00:19:04,2023-10-05,2023-10-08 14:31:04,delivered
SEI-sea-20231005-001,ORD-000411,2,VZL-RV3,2,西濃運輸,sea,2023-10-05,2023-10-06 00:19:04,2023-10-05,2023-10-08 14:31:04,delivered
SEI-sea-20231005-001,ORD-000411,3,FRD-GB5,1,西濃運輸,sea,2023-10-05,2023-10-06 00:19:04,2023-10-05,2023-10-08 14:31:04,delivered
SEI-sea-20230930-001,ORD-000412,1,FIT-GR3,2,西濃運輸,sea,2023-09-30,2023-09-30 17:01:08,2023-09-30,2023-10-07 09:10:08,delayed
SEI-sea-20230930-001,ORD-000412,2,HDE-ZC1,1,西濃運輸,sea,2023-09-30,2023-09-30 17:01:08,2023-09-30,2023-10-07 09:10:08,delayed
SEI-air-20231004-001,ORD-000413,1,ZRV-RZ3,1,西濃運輸,air,2023-10-04,2023-10-04 23:20:40,2023-10-04,2023-10-06 09:09:40,delivered
SEI-air-20231004-001,ORD-000413,2,HDE-ZC1,1,西濃運輸,air,2023-10-04,2023-10-04 23:20:40,2023-10-04,2023-10-06 09:09:40,delivered
SEI-air-20231004-001,ORD-000413,3,FRD-GB5,1,西濃運輸,air,2023-10-04,2023-10-04 23:20:40,2023-10-04,2023-10-06 09:09:40,delivered
SEI-air-20230928-001,ORD-000414,1,SWN-RP6,1,西濃運輸,air,2023-09-28,2023-09-28 23:39:14,2023-09-28,2023-10-05 08:59:14,delivered
SEI-air-20230928-001,ORD-000414,2,HDE-ZC1,1,西濃運輸,air,2023-09-28,2023-09-28 23:39:14,2023-09-28,2023-10-05 08:59:14,delivered
SEI-air-20230928-001,ORD-000414,3,FIT-GR3,1,西濃運輸,air,2023-09-28,2023-09-28 23:39:14,2023-09-28,2023-10-05 08:59:14,delivered
HNL-road-20231002-001,ORD-000415,1,VZL-RV3,3,ホンダロジスティクス,road,2023-10-02,2023-10-03 07:19:24,2023-10-02,2023-10-08 21:47:24,delayed
HNL-road-20231002-001,ORD-000415,2,FRD-GB5,1,ホンダロジスティクス,road,2023-10-02,2023-10-03 07:19:24,2023-10-02,2023-10-08 21:47:24,delayed
NPL-sea-20231003-001,ORD-000415,1,VZL-RV3,3,日本通運,sea,2023-10-03,2023-10-04 02:02:24,2023-10-03,2023-10-08 10:38:24,delayed
NPL-sea-20231003-001,ORD-000415,2,FRD-GB5,1,日本通運,sea,2023-10-03,2023-10-04 02:02:24,2023-10-03,2023-10-08 10:38:24,delayed
HNT-road-20231001-001,ORD-000416,1,ENP-ENP1,25,ホンダトランスポート,road,2023-10-01,2023-10-02 04:37:07,2023-10-01,2023-10-08 14:34:07,delivered
HNL-road-20231011-001,ORD-000416,1,ENP-ENP1,25,ホンダロジスティクス,road,2023-10-11,2023-10-12 04:53:07,2023-10-11,2023-10-15 17:53:07,delivered
HNT-sea-20231011-001,ORD-000417,1,NOE-JG4,1,ホンダトランスポート,sea,2023-10-11,2023-10-12 00:26:02,2023-10-11,2023-10-18 17:54:02,delivered
NPL-air-20231011-001,ORD-000417,1,NOE-JG4,2,日本通運,air,2023-10-11,2023-10-12 05:49:02,2023-10-11,2023-10-16 18:56:02,delivered
HNL-sea-20231003-001,ORD-000418,1,FRD-GB5,1,ホンダロジスティクス,sea,2023-10-03,2023-10-04 02:20:11,2023-10-03,2023-10-07 12:13:11,delivered
HNL-sea-20231003-001,ORD-000418,2,NOE-JG4,1,ホンダロジスティクス,sea,2023-10-03,2023-10-04 02:20:11,2023-10-03,2023-10-07 12:13:11,delivered
HNL-sea-20231003-001,ORD-000418,3,SWN-RP6,1,ホンダロジスティクス,sea,2023-10-03,2023-10-04 02:20:11,2023-10-03,2023-10-07 12:13:11,delivered
YML-air-20231007-001,ORD-000419,1,SWN-RP6,1,ヤマトロジスティクス,air,2023-10-07,2023-10-07 22:41:40,2023-10-07,2023-10-14 10:21:40,delivered
SEI-sea-20231015-001,ORD-000419,1,SWN-RP6,1,西濃運輸,sea,2023-10-15,2023-10-15 22:34:40,2023-10-15,2023-10-20 16:33:40,delayed
SEI-road-20231006-001,ORD-000419,1,SWN-RP6,3,西濃運輸,road,2023-10-06,2023-10-06 20:27:40,2023-10-06,2023-10-12 05:34:40,delivered
YML-air-20231009-001,ORD-000420,1,FIT-GR3,1,ヤマトロジスティクス,air,2023-10-09,2023-10-10 03:12:01,2023-10-09,2023-10-13 18:33:01,delayed
YML-air-20231009-001,ORD-000420,2,ZRV-RZ3,1,ヤマトロジスティクス,air,2023-10-09,2023-10-10 03:12:01,2023-10-09,2023-10-13 18:33:01,delayed
YML-air-20231009-001,ORD-000420,3,SWN-RP6,1,ヤマトロジスティクス,air,2023-10-09,2023-10-10 03:12:01,2023-10-09,2023-10-13 18:33:01,delayed
HNL-road-20231014-001,ORD-000421,1,RDG-YF6,2,ホンダロジスティクス,road,2023-10-14,2023-10-14 20:49:13,2023-10-14,2023-10-19 09:55:13,delayed
HNL-road-20231014-001,ORD-000421,2,CRV-RT5,3,ホンダロジスティクス,road,2023-10-14,2023-10-14 20:49:13,2023-10-14,2023-10-19 09:55:13,delayed
HNL-air-20231008-001,ORD-000421,1,RDG-YF6,2,ホンダロジスティクス,air,2023-10-08,2023-10-08 22:51:13,2023-10-08,2023-10-11 07:44:13,delivered
HNL-air-20231008-001,ORD-000421,2,CRV-RT5,3,ホンダロジスティクス,air,2023-10-08,2023-10-08 22:51:13,2023-10-08,2023-10-11 07:44:13,delivered
NPL-air-20231012-001,ORD-000421,1,RDG-YF6,4,日本通運,air,2023-10-12,2023-10-12 23:23:13,2023-10-12,2023-10-19 17:18:13,delayed
NPL-air-20231012-001,ORD-000421,2,CRV-RT5,4,日本通運,air,2023-10-12,2023-10-12 23:23:13,2023-10-12,2023-10-19 17:18:13,delayed
YML-air-20231014-001,ORD-000422,1,FRD-GB5,2,ヤマトロジスティクス,air,2023-10-14,2023-10-15 02:20:16,2023-10-14,2023-10-19 12:25:16,delivered
YML-air-20231014-001,ORD-000422,3,HDE-ZC1,1,ヤマトロジスティクス,air,2023-10-14,2023-10-15 02:20:16,2023-10-14,2023-10-19 12:25:16,delivered
YML-sea-20231015-001,ORD-000422,1,FRD-GB5,2,ヤマトロジスティクス,sea,2023-10-15,2023-10-16 02:51:16,2023-10-15,2023-10-22 16:16:16,delayed
YML-sea-20231015-001,ORD-000422,3,HDE-ZC1,1,ヤマトロジスティクス,sea,2023-10-15,2023-10-16 02:51:16,2023-10-15,2023-10-22 16:16:16,delayed
SEI-sea-20231016-001,ORD-000422,1,FRD-GB5,2,西濃運輸,sea,2023-10-16,2023-10-17 03:08:16,2023-10-16,2023-10-23 20:58:16,delayed
SEI-sea-20231016-001,ORD-000422,2,VZL-RV3,1,西濃運輸,sea,2023-10-16,2023-10-17 03:08:16,2023-10-16,2023-10-23 20:58:16,delayed
SEI-sea-20231016-001,ORD-000422,3,HDE-ZC1,1,西濃運輸,sea,2023-10-16,2023-10-17 03:08:16,2023-10-16,2023-10-23 20:58:16,delayed
HNL-road-20231101-001,ORD-000423,1,FRD-GB5,1,ホンダロジスティクス,road,2023-11-01,2023-11-02 04:45:44,2023-11-01,2023-11-05 14:20:44,delayed
HNL-road-20231101-001,ORD-000423,2,VZL-RV3,2,ホンダロジスティクス,road,2023-11-01,2023-11-02 04:45:44,2023-11-01,2023-11-05 14:20:44,delayed
HNL-road-20231101-001,ORD-000423,3,SWN-RP6,1,ホンダロジスティクス,road,2023-11-01,2023-11-02 04:45:44,2023-11-01,2023-11-05 14:20:44,delayed
SEI-sea-20231015-002,ORD-000423,1,FRD-GB5,1,西濃運輸,sea,2023-10-15,2023-10-16 02:57:44,2023-10-15,2023-10-19 15:07:44,delivered
SEI-sea-20231015-002,ORD-000423,2,VZL-RV3,2,西濃運輸,sea,2023-10-15,2023-10-16 02:57:44,2023-10-15,2023-10-19 15:07:44,delivered
SEI-sea-20231015-002,ORD-000423,3,SWN-RP6,1,西濃運輸,sea,2023-10-15,2023-10-16 02:57:44,2023-10-15,2023-10-19 15:07:44,delivered
HNT-air-20231024-001,ORD-000424,1,VZL-RV3,3,ホンダトランスポート,air,2023-10-24,2023-10-24 19:12:09,2023-10-24,2023-10-26 05:35:09,delivered
HNT-air-20231024-001,ORD-000424,2,ZRV-RZ3,4,ホンダトランスポート,air,2023-10-24,2023-10-24 19:12:09,2023-10-24,2023-10-26 05:35:09,delivered
YML-air-20231023-001,ORD-000425,1,VZL-RV3,8,ヤマトロジスティクス,air,2023-10-23,2023-10-24 01:26:50,2023-10-23,2023-10-26 17:53:50,delivered
SEI-sea-20231015-003,ORD-000426,1,VZL-RV3,2,西濃運輸,sea,2023-10-15,2023-10-15 21:18:31,2023-10-15,2023-10-19 07:38:31,delivered
SEI-sea-20231015-003,ORD-000426,2,FRD-GB5,1,西濃運輸,sea,2023-10-15,2023-10-15 21:18:31,2023-10-15,2023-10-19 07:38:31,delivered
HNT-air-20231024-002,ORD-000427,1,PSP-YF7,2,ホンダトランスポート,air,2023-10-24,2023-10-25 00:53:10,2023-10-24,2023-10-30 10:22:10,delayed
HNT-air-20231024-002,ORD-000427,2,PLT-YF3,3,ホンダトランスポート,air,2023-10-24,2023-10-25 00:53:10,2023-10-24,2023-10-30 10:22:10,delayed
HNL-air-20231025-001,ORD-000427,1,PSP-YF7,3,ホンダロジスティクス,air,2023-10-25,2023-10-25 19:13:10,2023-10-25,2023-10-27 11:20:10,delivered
HNL-air-20231025-001,ORD-000427,2,PLT-YF3,4,ホンダロジスティクス,air,2023-10-25,2023-10-25 19:13:10,2023-10-25,2023-10-27 11:20:10,delivered
YML-road-20231025-001,ORD-000428,1,SWN-RP6,5,ヤマトロジスティクス,road,2023-10-25,2023-10-26 08:00:13,2023-10-25,2023-10-29 21:38:13,delayed
SEI-road-20231024-001,ORD-000428,1,SWN-RP6,5,西濃運輸,road,2023-10-24,2023-10-25 02:44:13,2023-10-24,2023-10-27 13:16:13,delivered
NPL-sea-20231023-001,ORD-000429,1,FIT-GR3,1,日本通運,sea,2023-10-23,2023-10-24 01:49:41,2023-10-23,2023-10-29 18:51:41,delivered
NPL-sea-20231023-001,ORD-000429,2,ZRV-RZ3,1,日本通運,sea,2023-10-23,2023-10-24 01:49:41,2023-10-23,2023-10-29 18:51:41,delivered
YML-sea-20231027-001,ORD-000429,1,FIT-GR3,1,ヤマトロジスティクス,sea,2023-10-27,2023-10-28 01:34:41,2023-10-27,2023-11-01 11:36:41,delivered
YML-sea-20231027-001,ORD-000429,2,ZRV-RZ3,1,ヤマトロジスティクス,sea,2023-10-27,2023-10-28 01:34:41,2023-10-27,2023-11-01 11:36:41,delivered
SEI-road-20231022-001,ORD-000429,1,FIT-GR3,2,西濃運輸,road,2023-10-22,2023-10-23 02:10:41,2023-10-22,2023-10-25 11:33:41,delivered
SEI-road-20231022-001,ORD-000429,2,ZRV-RZ3,1,西濃運輸,road,2023-10-22,2023-10-23 02:10:41,2023-10-22,2023-10-25 11:33:41,delivered
SEI-road-20231022-001,ORD-000429,3,FRD-GB5,2,西濃運輸,road,2023-10-22,2023-10-23 02:10:41,2023-10-22,2023-10-25 11:33:41,delivered
HNL-air-20231103-001,ORD-000430,1,VZL-RV3,1,ホンダロジスティクス,air,2023-11-03,2023-11-04 02:23:41,2023-11-03,2023-11-06 10:56:41,delivered
HNL-air-20231103-001,ORD-000430,2,HDE-ZC1,1,ホンダロジスティクス,air,2023-11-03,2023-11-04 02:23:41,2023-11-03,2023-11-06 10:56:41,delivered
HNL-air-20231103-001,ORD-000430,3,NOE-JG4,1,ホンダロジスティクス,air,2023-11-03,2023-11-04 02:23:41,2023-11-03,2023-11-06 10:56:41,delivered
HNT-air-20231027-001,ORD-000431,1,NOE-JG4,1,ホンダトランスポート,air,2023-10-27,2023-10-28 05:42:35,2023-10-27,2023-11-02 20:34:35,delivered
HNT-air-20231027-001,ORD-000431,2,SWN-RP6,1,ホンダトランスポート,air,2023-10-27,2023-10-28 05:42:35,2023-10-27,2023-11-02 20:34:35,delivered
NPL-sea-20231109-001,ORD-000432,1,SWN-RP6,4,日本通運,sea,2023-11-09,2023-11-10 03:08:33,2023-11-09,2023-11-16 15:14:33,delayed
NPL-sea-20231109-001,ORD-000432,2,FRD-GB5,1,日本通運,sea,2023-11-09,2023-11-10 03:08:33,2023-11-09,2023-11-16 15:14:33,delayed
NPL-sea-20231109-001,ORD-000432,3,NOE-JG4,2,日本通運,sea,2023-11-09,2023-11-10 03:08:33,2023-11-09,2023-11-16 15:14:33,delayed
HNL-air-20231031-001,ORD-000433,1,FIT-GR3,1,ホンダロジスティクス,air,2023-10-31,2023-10-31 21:49:36,2023-10-31,2023-11-03 11:41:36,delivered
HNL-air-20231031-001,ORD-000433,2,FRD-GB5,1,ホンダロジスティクス,air,2023-10-31,2023-10-31 21:49:36,2023-10-31,2023-11-03 11:41:36,delivered
HNL-air-20231031-001,ORD-000433,3,VZL-RV3,2,ホンダロジスティクス,air,2023-10-31,2023-10-31 21:49:36,2023-10-31,2023-11-03 11:41:36,delivered
SEI-road-20231105-001,ORD-000434,1,SWN-RP6,2,西濃運輸,road,2023-11-05,2023-11-05 17:50:54,2023-11-05,2023-11-12 03:15:54,delayed
SEI-road-20231105-001,ORD-000434,2,FIT-GR3,4,西濃運輸,road,2023-11-05,2023-11-05 17:50:54,2023-11-05,2023-11-12 03:15:54,delayed
HNT-road-20231031-001,ORD-000435,1,ZRV-RZ3,1,ホンダトランスポート,road,2023-10-31,2023-11-01 09:40:29,2023-10-31,2023-11-07 01:24:29,delivered
HNL-sea-20231101-001,ORD-000435,1,ZRV-RZ3,1,ホンダロジスティクス,sea,2023-11-01,2023-11-02 04:41:29,2023-11-01,2023-11-03 18:59:29,delivered
YML-road-20231101-001,ORD-000435,1,ZRV-RZ3,2,ヤマトロジスティクス,road,2023-11-01,2023-11-02 08:56:29,2023-11-01,2023-11-06 21:25:29,delivered
YML-road-20231101-001,ORD-000435,2,VZL-RV3,1,ヤマトロジスティクス,road,2023-11-01,2023-11-02 08:56:29,2023-11-01,2023-11-06 21:25:29,delivered
